ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
12960
ITEM: BOX BOUNDS xy xz yz pp pp pp
-8.0028467867757414e-02 2.1670428467867431e+01 0.0000000000000000e+00
-9.0171754818140215e-02 2.1680571754817962e+01 0.0000000000000000e+00
-2.8186331722835689e+00 3.1193863317227840e+02 0.0000000000000000e+00
ITEM: ATOMS id type x y z c_peratom fx fy fz 
6 1 1.32089 0.80909 -0.636514 -8.32447 -1.23194 -0.00499193 0.979362 
222 1 1.0644 0.710792 4.80493 -7.90926 0.361572 -0.535192 1.23094 
183 1 2.66511 20.8096 -2.66307 -7.91403 0.355385 -0.534099 0.383631 
42 1 1.10772 4.63183 -0.135051 -8.31181 -0.291303 -1.13975 -1.47766 
258 1 1.08436 4.31936 4.87995 -8.48506 -1.20238 -0.150871 0.749133 
534 1 15.4442 7.68758 9.87719 -7.86202 -0.242301 2.013 0.980631 
78 1 1.25306 7.99556 -0.528354 -7.97209 -1.54031 -0.0104624 -0.380229 
294 1 0.752743 7.78953 4.71847 -7.45242 -0.929525 0.649973 0.051145 
15 1 10.1339 2.30269 -2.43125 -8.19864 -0.0527224 0.990562 0.413984 
114 1 0.996861 11.5273 -0.404259 -7.70916 -0.0931711 0.00679346 -0.840273 
330 1 0.748278 11.6829 4.82494 -7.70259 1.3445 0.145283 0.0730541 
636 1 11.8439 18.8445 9.83 -8.57177 0.0300909 0.315186 1.44814 
150 1 1.26087 15.2053 -0.413582 -6.91722 0.235193 0.601902 -2.36966 
366 1 0.699007 15.0127 4.73502 -8.17246 0.601421 1.48089 -0.266396 
189 1 6.32138 20.8936 -2.36532 -7.04238 2.04198 0.553563 -2.00445 
186 1 0.991087 18.6378 -0.626558 -7.37908 -0.0613684 1.89724 0.482965 
402 1 1.07399 18.8613 4.55204 -7.95997 -0.0753814 -0.193733 -0.771554 
51 1 9.93684 6.27043 -2.6612 -7.61398 0.461738 0.744653 -0.323412 
12 1 4.37113 0.702271 -0.554588 -7.36372 0.431659 -0.224142 -0.908402 
228 1 4.7236 0.734635 4.65132 -7.70455 -0.192276 -1.2126 -0.415904 
201 1 13.794 20.542 -2.51577 -7.56733 -0.539436 -0.487044 -0.127718 
48 1 4.83401 4.36616 -0.666844 -8.02499 0.167547 0.297311 0.490511 
264 1 4.54186 4.30096 4.75758 -7.79467 0.141824 -0.909305 -1.70535 
33 1 20.8254 2.60882 -2.32069 -7.39191 1.39624 0.882651 -0.841368 
84 1 4.82483 7.92588 -0.674641 -7.19897 0.582217 0.262903 0.231612 
300 1 4.44061 8.09643 4.56543 -7.44728 0.0428343 0.275602 0.287196 
468 1 19.12 0.668754 9.89962 -8.30937 -0.140135 -0.562705 -0.553009 
120 1 4.92658 11.5067 -0.635301 -8.10198 -1.41743 -0.35788 0.188147 
336 1 4.26823 11.309 4.4685 -7.87163 -0.906999 2.40489 2.43609 
522 1 8.03557 7.90753 9.95583 -7.35039 -0.0446197 0.69977 0.0230627 
156 1 4.74364 15.053 -0.485492 -7.91825 -0.354122 0.767929 0.150319 
372 1 4.69947 14.9567 4.9175 -7.2826 -2.26341 2.76866 -2.47049 
87 1 9.93916 9.70832 -2.53747 -7.61028 2.0494 0.0647988 -1.54411 
192 1 4.92739 18.9806 -0.517881 -8.25103 -2.05656 -2.7619 -1.04217 
408 1 4.5348 18.5996 4.80757 -8.30658 0.792548 -0.202955 -2.07276 
93 1 13.5635 9.83861 -2.76651 -7.56521 -0.439374 0.0143492 1.65067 
18 1 8.407 0.696116 -0.29866 -8.40745 -0.0203678 0.844672 -1.10189 
234 1 8.35483 0.453781 4.76297 -7.65036 -0.169152 1.83531 -0.718698 
510 1 1.04246 8.08432 10.0076 -7.83481 -0.560296 -0.478357 -0.95124 
54 1 8.2645 4.1197 -0.297227 -8.21668 -0.0523022 -1.67064 -0.498498 
270 1 8.09827 4.35376 4.7154 -8.31471 -0.277877 1.26858 0.674083 
456 1 11.8517 0.686607 9.78735 -7.34657 -0.646465 -0.643105 0.10668 
90 1 8.20049 7.8879 -0.521188 -7.61916 2.47943 0.633908 -0.682207 
306 1 8.02887 7.84873 4.67517 -8.75377 -0.0688765 0.223158 1.27051 
588 1 4.7026 15.3145 9.9313 -7.41767 0.058129 -1.88271 0.438172 
126 1 8.26172 11.49 -0.675954 -7.42346 0.846675 0.349038 0.325527 
342 1 8.24721 11.4784 4.85972 -7.67629 -0.578241 0.99887 -2.05901 
129 1 13.6611 13.2557 -2.68051 -7.49831 -0.229175 -0.723548 1.24616 
162 1 8.41837 15.1518 -0.606303 -7.66319 -0.102243 -0.161648 1.08367 
378 1 7.94999 14.8738 4.59923 -7.95358 0.776987 1.08258 0.480021 
516 1 4.57317 7.81413 9.90999 -7.85714 -0.0915542 0.585416 -0.890938 
198 1 8.28605 18.9505 -0.498766 -8.36229 -0.885917 -0.797922 -0.0036145 
414 1 8.19536 18.7056 4.66883 -7.49045 -1.12202 -0.0374037 -0.7105 
612 1 19.1639 15.2745 9.80517 -7.70758 -0.0635753 0.408968 0.20691 
24 1 12.3115 0.500308 -0.475266 -7.33637 -1.54893 0.180076 0.0282288 
240 1 11.6733 0.547876 4.63574 -8.09587 -0.195425 1.91577 0.182801 
39 1 2.8047 6.07423 -2.4976 -7.72085 -0.808195 0.938596 0.487333 
60 1 11.9274 4.3547 -0.531651 -7.93108 1.18617 0.0666414 0.891471 
276 1 11.7754 4.38755 4.61856 -7.93814 0.139228 -0.315334 -1.13089 
141 1 20.9751 13.5583 -2.55295 -8.53071 0.228433 -0.922196 -0.73849 
96 1 11.8814 7.75049 -0.623474 -7.64757 -1.05986 0.332568 0.549998 
312 1 11.874 7.94625 4.68077 -8.11797 0.547925 1.39144 -0.517224 
