# Chunk-averaged data for fix 3 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
1050 20 12960
  1 0.025 648.1 729.318
  2 0.075 647.5 743.464
  3 0.125 647.7 750.641
  4 0.175 647.6 759.254
  5 0.225 648.6 755.754
  6 0.275 647.4 744.838
  7 0.325 647.9 748.577
  8 0.375 648.7 745.042
  9 0.425 648.1 755.22
  10 0.475 648.4 742.239
  11 0.525 647.9 753.427
  12 0.575 649.1 765.494
  13 0.625 648 749.071
  14 0.675 648.9 773.33
  15 0.725 647.4 751.716
  16 0.775 648.5 736.956
  17 0.825 646.4 719.009
  18 0.875 648.2 744.764
  19 0.925 647.7 743.523
  20 0.975 647.9 763.113
2100 20 12960
  1 0.025 649.3 729.532
  2 0.075 649 729.788
  3 0.125 649.2 732.598
  4 0.175 649.4 754.863
  5 0.225 648.1 736.909
  6 0.275 646.7 737.561
  7 0.325 646.5 754.595
  8 0.375 646.9 749.999
  9 0.425 647.6 769.372
  10 0.475 648.5 743.573
  11 0.525 647.5 773.654
  12 0.575 648.2 784.675
  13 0.625 646.9 757.47
  14 0.675 647.5 739.497
  15 0.725 647.7 748.103
  16 0.775 648.4 715.581
  17 0.825 648.6 728.963
  18 0.875 647.8 751.506
  19 0.925 648.2 761.752
  20 0.975 648 729.379
3150 20 12960
  1 0.025 648.2 696.893
  2 0.075 647.6 706.974
  3 0.125 648.2 744.609
  4 0.175 647.4 742.398
  5 0.225 648 741.226
  6 0.275 648.1 746.03
  7 0.325 647.8 752.832
  8 0.375 648.5 763.749
  9 0.425 648.1 750.373
  10 0.475 648.1 763.848
  11 0.525 648.5 749.257
  12 0.575 648.3 785.432
  13 0.625 648.9 772.61
  14 0.675 648.9 760.414
  15 0.725 646.8 750.647
  16 0.775 648.6 724.416
  17 0.825 646.7 757.319
  18 0.875 648.1 779.281
  19 0.925 647.3 736.525
  20 0.975 647.9 716.304
4200 20 12960
  1 0.025 648.4 688.307
  2 0.075 648.5 710.325
  3 0.125 648.9 749.901
  4 0.175 648.4 738.508
  5 0.225 648.7 753.145
  6 0.275 647.6 757.479
  7 0.325 647.1 741.528
  8 0.375 649 763.472
  9 0.425 646.1 780.132
  10 0.475 647.8 753.717
  11 0.525 647.3 794.708
  12 0.575 647.4 758.705
  13 0.625 647.9 781.757
  14 0.675 648.2 745.174
  15 0.725 646.9 746.733
  16 0.775 647.2 767.13
  17 0.825 649.3 750.043
  18 0.875 648.2 732.141
  19 0.925 648.7 736.423
  20 0.975 648.4 729.216
5250 20 12960
  1 0.025 647.8 682.491
  2 0.075 647.9 699.128
  3 0.125 647.4 735.534
