# Lattice constant (Angstroms), Volume (Angstrom), Total energy (eV), Cohesive energy (eV/atom)
3.90888494286996, 59.725344268408, -39.0073934468308, -4.87592418085384
3.91865715522714, 60.1744051338346, -39.2516757501014, -4.90645946876268
3.9284537981152, 60.6268423826597, -39.4832310786261, -4.93540388482826
3.93827493261049, 61.0826814011187, -39.7022732417174, -4.96278415521467
3.94812061994202, 61.5419477663203, -39.9090141771416, -4.9886267721427
3.95799092149187, 62.0046672476812, -40.1036639520174, -5.01295799400217
3.9678858987956, 62.4708658083726, -40.2864307629871, -5.03580384537339
3.97780561354259, 62.9405696067766, -40.4575209371602, -5.05719011714503
3.98775012757645, 63.4138049979539, -40.6171389333447, -5.07714236666808
3.99771950289539, 63.8905985351229, -40.7654873430286, -5.09568591787858
4.00771380165262, 64.3709769711495, -40.9027668920063, -5.11284586150079
4.01773308615676, 64.8549672600479, -41.0291764423681, -5.12864705529601
4.02777741887215, 65.3425965584932, -41.1449129941702, -5.14311412427127
4.03784686241933, 65.8338922273454, -41.2501716872955, -5.15627146091194
4.04794147957538, 66.3288818331844, -41.3451458038869, -5.16814322548586
4.05806133327432, 66.8275931498564, -41.4300267709115, -5.17875334636394
4.0682064866075, 67.330054160033, -41.5050041626164, -5.18812552032705
4.07837700282402, 67.8362930567809, -41.5702657029967, -5.19628321287459
4.08857294533108, 68.3463382451436, -41.6259972687452, -5.20324965859315
4.09879437769441, 68.8602183437358, -41.6723828921312, -5.2090478615164
4.10904136363864, 69.3779621863487, -41.7096047641917, -5.21370059552396
4.11931396704774, 69.8995988235679, -41.7378432382105, -5.21723040477631
4.12961225196536, 70.4251575244038, -41.7572768331969, -5.21965960414962
4.13993628259527, 70.9546677779335, -41.7680822375065, -5.22101027968831
4.15028612330176, 71.4881592949555, -41.7704343127472, -5.22130428909339
4.16066183861001, 72.0256620096569, -41.7645060977833, -5.22056326222291
4.17106349320654, 72.567206081293, -41.7504688128518, -5.21880860160648
4.18149115193955, 73.1128218958793, -41.7284918638671, -5.21606148298338
4.1919448798194, 73.6625400678968, -41.6987428469163, -5.21234285586454
4.20242474201895, 74.2163914420094, -41.6613875528826, -5.20767344411032
4.212930803874, 74.7744070947951, -41.6165899721224, -5.2020737465153
4.22346313088368, 75.3366183364892, -41.5645122994894, -5.19556403743618
4.23402178871089, 75.9030567127413, -41.5053149394285, -5.18816436742856
4.24460684318267, 76.4737540063855, -41.4391565109752, -5.1798945638719
4.25521836029063, 77.0487422392235, -41.3661938532981, -5.17077423166226
4.26585640619135, 77.6280536738212, -41.2865820311432, -5.1608227538929
4.27652104720683, 78.2117208153196, -41.2004743403234, -5.15005929254043
4.28721234982485, 78.7997764132579, -41.1080223137951, -5.13850278922438
4.29793038069941, 79.3922534634115, -41.0093757273344, -5.1261719659168
4.30867520665116, 79.9891852096436, -40.9046826056289, -5.11308532570362
4.31944689466778, 80.5906051457696, -40.7940892287296, -5.0992611535912
4.33024551190445, 81.1965470174376, -40.6777401379533, -5.08471751724417
4.34107112568422, 81.807044824021, -40.5557781427233, -5.06947226784041
4.35192380349843, 82.4221328205266, -40.4283443270749, -5.05354304088437
4.36280361300717, 83.0418455195168, -40.2955780561303, -5.03694725701628
4.37371062203969, 83.6662176930454, -40.1576169834521, -5.01970212293152
4.38464489859479, 84.2952843746095, -40.0145970574903, -5.00182463218628
4.39560651084127, 84.9290808611149, -39.8666525290625, -4.98333156613282
4.40659552711837, 85.5676427148563, -39.7139159585343, -4.96423949481679
