0.0085751,1.86E-10,2.55E-10,-4.7028
0.0085757,-0.67149,1.1779,-4.7065
0.0085772,-1.3431,2.3556,-4.7175
0.0085799,-2.0149,3.5332,-4.7358
0.0085839,-2.6871,4.7105,-4.7613
0.0085893,-3.3597,5.8873,-4.794
0.0085963,-4.0329,7.0637,-4.8338
0.0086052,-4.7068,8.2394,-4.8804
0.0086163,-5.3814,9.4145,-4.9339
0.0086297,-6.0569,10.589,-4.9939
0.0086459,-6.7333,11.762,-5.0603
0.0086652,-7.4107,12.935,-5.133
0.0086877,-8.0892,14.107,-5.2116
0.0087139,-8.7689,15.278,-5.296
0.0087438,-9.4498,16.447,-5.3858
0.0087777,-10.132,17.616,-5.4809
0.0088158,-10.815,18.784,-5.581
0.008858,-11.5,19.95,-5.6857
0.0089044,-12.186,21.116,-5.7948
0.0089549,-12.874,22.28,-5.908
0.0090093,-13.563,23.444,-6.025
0.0090672,-14.253,24.606,-6.1455
0.0091283,-14.945,25.768,-6.2692
0.0091922,-15.638,26.928,-6.3957
0.0092583,-16.333,28.088,-6.5248
0.009326,-17.029,29.247,-6.6562
0.0093945,-17.726,30.405,-6.7895
0.0094633,-18.424,31.562,-6.9245
0.0095315,-19.124,32.719,-7.0608
0.0095985,-19.824,33.875,-7.1981
0.0096634,-20.526,35.031,-7.3363
0.0097256,-21.229,36.186,-7.4749
0.0097845,-21.933,37.341,-7.6136
0.0098394,-22.638,38.496,-7.7523
0.0098898,-23.343,39.65,-7.8906
0.0099354,-24.049,40.805,-8.0283
0.0099757,-24.756,41.959,-8.1651
0.010011,-25.464,43.114,-8.3007
0.01004,-26.172,44.269,-8.4349
0.010063,-26.88,45.424,-8.5675
0.010081,-27.589,46.579,-8.6982
0.010094,-28.298,47.735,-8.8268
0.010101,-29.007,48.891,-8.9531
0.010103,-29.716,50.048,-9.0768
0.0101,-30.425,51.205,-9.1978
0.010093,-31.134,52.364,-9.3158
0.010081,-31.842,53.522,-9.4306
0.010067,-32.55,54.682,-9.5422
0.01005,-33.258,55.843,-9.6502
0.01003,-33.966,57.004,-9.7545
0.010005,-34.673,58.166,-9.8549
0.0099757,-35.379,59.33,-9.9513
0.0099481,-36.084,60.494,-10.044
0.0099286,-36.789,61.66,-10.132
0.009914,-37.493,62.826,-10.215
0.0098922,-38.196,63.994,-10.294
0.0098535,-38.897,65.163,-10.368
0.0098004,-39.598,66.332,-10.438
0.0097473,-40.298,67.503,-10.502
0.0097099,-40.997,68.676,-10.562
0.0096949,-41.694,69.849,-10.617
0.0096983,-42.39,71.023,-10.666
0.0097098,-43.085,72.199,-10.711
0.0097193,-43.779,73.375,-10.75
0.0097211,-44.471,74.553,-10.785
0.0097141,-45.162,75.731,-10.814
0.0097006,-45.852,76.911,-10.838
0.0096848,-46.541,78.091,-10.856
0.0096705,-47.228,79.273,-10.87
0.0096611,-47.913,80.455,-10.878
0.0096583,-48.598,81.638,-10.88
0.0096627,-49.28,82.822,-10.878
0.0096734,-49.961,84.007,-10.87
0.0096884,-50.641,85.193,-10.856
0.0097042,-51.319,86.379,-10.838
0.0097166,-51.995,87.567,-10.814
0.0097215,-52.67,88.754,-10.784
0.0097162,-53.344,89.943,-10.75
0.0097014,-54.016,91.132,-10.71
0.0096826,-54.687,92.321,-10.666
0.0096695,-55.356,93.511,-10.616
0.009674,-56.023,94.702,-10.561
0.009704,-56.689,95.893,-10.502
0.0097572,-57.353,97.085,-10.437
0.00982,-58.016,98.277,-10.368
0.0098742,-58.677,99.469,-10.294
0.0099089,-59.337,100.66,-10.215
0.0099276,-59.996,101.85,-10.132
0.0099434,-60.653,103.05,-10.044
0.009965,-61.308,104.24,-9.9513
0.0099904,-61.963,105.43,-9.8549
0.010013,-62.616,106.63,-9.7544
0.010029,-63.268,107.82,-9.65
0.010043,-63.919,109.01,-9.542
0.010057,-64.569,110.21,-9.4305
0.010069,-65.219,111.4,-9.3156
0.010078,-65.867,112.59,-9.1976
0.010081,-66.515,113.79,-9.0766
0.010079,-67.163,114.98,-8.9529
0.010072,-67.809,116.17,-8.8267
0.010059,-68.456,117.36,-8.6981
0.01004,-69.102,118.55,-8.5674
0.010016,-69.748,119.74,-8.4348
0.0099865,-70.394,120.93,-8.3005
0.0099515,-71.04,122.12,-8.1649
0.0099109,-71.687,123.31,-8.0281
0.0098651,-72.334,124.5,-7.8904
0.0098144,-72.981,125.69,-7.7521
0.0097592,-73.628,126.88,-7.6135
0.0097,-74.277,128.07,-7.4747
0.0096374,-74.926,129.25,-7.3361
0.0095721,-75.576,130.44,-7.198
0.0095048,-76.227,131.62,-7.0606
0.0094362,-76.879,132.81,-6.9243
0.0093671,-77.532,133.99,-6.7894
0.0092981,-78.186,135.17,-6.6561
0.00923,-78.842,136.36,-6.5247
0.0091635,-79.499,137.54,-6.3956
0.0090992,-80.157,138.72,-6.2691
0.0090377,-80.817,139.9,-6.1454
0.0089793,-81.479,141.08,-6.0249
0.0089245,-82.142,142.26,-5.9079
0.0088736,-82.807,143.43,-5.7947
0.0088268,-83.473,144.61,-5.6856
0.0087842,-84.141,145.79,-5.5809
0.0087457,-84.81,146.96,-5.4809
0.0087114,-85.481,148.14,-5.3858
0.0086811,-86.154,149.31,-5.2959
0.0086547,-86.828,150.49,-5.2116
0.0086318,-87.503,151.66,-5.1329
0.0086123,-88.18,152.83,-5.0603
0.0085958,-88.858,154,-4.9939
0.0085821,-89.538,155.18,-4.9339
0.0085709,-90.218,156.35,-4.8804
0.0085618,-90.899,157.52,-4.8338
0.0085546,-91.581,158.69,-4.794
0.0085491,-92.264,159.86,-4.7613
0.0085451,-92.948,161.03,-4.7358
0.0085423,-93.632,162.2,-4.7175
0.0085407,-94.316,163.37,-4.7065
0.0085401,-95,164.54,-4.7028
0.0085407,-95.684,165.72,-4.7065
0.0085423,-96.368,166.89,-4.7175
0.0085451,-97.052,168.06,-4.7358
0.0085491,-97.736,169.23,-4.7613
0.0085546,-98.419,170.4,-4.794
0.0085618,-99.101,171.57,-4.8338
0.0085709,-99.782,172.74,-4.8804
0.0085821,-100.46,173.91,-4.9339
0.0085958,-101.14,175.08,-4.9939
0.0086123,-101.82,176.26,-5.0603
0.0086318,-102.5,177.43,-5.1329
0.0086547,-103.17,178.6,-5.2116
0.0086811,-103.85,179.78,-5.2959
0.0087114,-104.52,180.95,-5.3858
0.0087457,-105.19,182.13,-5.4809
0.0087842,-105.86,183.3,-5.5809
0.0088268,-106.53,184.48,-5.6856
0.0088736,-107.19,185.66,-5.7947
0.0089245,-107.86,186.83,-5.9079
0.0089793,-108.52,188.01,-6.0249
0.0090377,-109.18,189.19,-6.1454
0.0090992,-109.84,190.37,-6.2691
0.0091635,-110.5,191.55,-6.3956
0.00923,-111.16,192.73,-6.5247
0.0092981,-111.81,193.92,-6.6561
0.0093671,-112.47,195.1,-6.7894
0.0094362,-113.12,196.28,-6.9243
0.0095048,-113.77,197.47,-7.0606
0.0095721,-114.42,198.65,-7.198
0.0096374,-115.07,199.84,-7.3361
0.0097,-115.72,201.02,-7.4747
0.0097592,-116.37,202.21,-7.6135
0.0098144,-117.02,203.4,-7.7521
0.0098651,-117.67,204.59,-7.8904
0.0099109,-118.31,205.78,-8.0281
0.0099515,-118.96,206.96,-8.1649
0.0099865,-119.61,208.15,-8.3005
0.010016,-120.25,209.35,-8.4348
0.01004,-120.9,210.54,-8.5674
0.010059,-121.54,211.73,-8.6981
0.010072,-122.19,212.92,-8.8267
0.010079,-122.84,214.11,-8.9529
0.010081,-123.48,215.3,-9.0766
0.010078,-124.13,216.5,-9.1976
0.010069,-124.78,217.69,-9.3156
0.010057,-125.43,218.88,-9.4305
0.010043,-126.08,220.08,-9.542
0.010029,-126.73,221.27,-9.65
0.010013,-127.38,222.46,-9.7544
0.0099904,-128.04,223.66,-9.8549
0.009965,-128.69,224.85,-9.9513
0.0099434,-129.35,226.04,-10.044
0.0099276,-130,227.24,-10.132
0.0099089,-130.66,228.43,-10.215
0.0098742,-131.32,229.62,-10.294
0.00982,-131.98,230.81,-10.368
0.0097572,-132.65,232.01,-10.437
0.009704,-133.31,233.2,-10.502
0.009674,-133.98,234.39,-10.561
0.0096695,-134.64,235.58,-10.616
0.0096826,-135.31,236.77,-10.666
0.0097014,-135.98,237.96,-10.71
0.0097162,-136.66,239.15,-10.75
0.0097215,-137.33,240.34,-10.784
0.0097166,-138,241.52,-10.814
0.0097042,-138.68,242.71,-10.838
0.0096884,-139.36,243.9,-10.856
0.0096734,-140.04,245.08,-10.87
0.0096627,-140.72,246.27,-10.878
0.0096583,-141.4,247.45,-10.88
0.0096611,-142.09,248.63,-10.878
0.0096705,-142.77,249.82,-10.87
0.0096848,-143.46,251,-10.856
0.0097006,-144.15,252.18,-10.838
0.0097141,-144.84,253.36,-10.814
0.0097211,-145.53,254.54,-10.785
