0.0035332,-2.87E-12,6.25E-12,-17.946
0.0035207,-0.67574,1.178,-17.951
0.0034838,-1.3519,2.3557,-17.963
0.0034248,-2.0289,3.533,-17.984
0.0033481,-2.7072,4.7096,-18.013
0.0032611,-3.3871,5.8852,-18.05
0.0031773,-4.069,7.0597,-18.095
0.0031211,-4.7533,8.2329,-18.147
0.003136,-5.4403,9.4046,-18.206
0.0032878,-6.1303,10.575,-18.271
0.0036413,-6.8235,11.743,-18.342
0.004218,-7.5202,12.909,-18.42
0.0049854,-8.2206,14.074,-18.502
0.0058898,-8.9248,15.237,-18.588
0.0068854,-9.633,16.397,-18.679
0.0079406,-10.345,17.556,-18.773
0.0090331,-11.062,18.712,-18.871
0.010146,-11.782,19.867,-18.97
0.011266,-12.507,21.019,-19.072
0.01238,-13.235,22.17,-19.175
0.013477,-13.968,23.319,-19.279
0.014548,-14.705,24.467,-19.383
0.015581,-15.445,25.613,-19.488
0.01657,-16.189,26.757,-19.592
0.017506,-16.937,27.9,-19.696
0.018384,-17.688,29.041,-19.8
0.019194,-18.444,30.18,-19.905
0.019907,-19.2,31.32,-20.004
0.020478,-19.951,32.466,-20.081
0.02087,-20.688,33.623,-20.114
0.02106,-21.408,34.791,-20.09
0.021053,-22.115,35.965,-20.012
0.020886,-22.813,37.141,-19.891
0.020606,-23.506,38.316,-19.74
0.020273,-24.195,39.489,-19.568
0.019918,-24.882,40.661,-19.384
0.019552,-25.567,41.832,-19.192
0.019189,-26.251,43.003,-18.997
0.01883,-26.934,44.173,-18.801
0.018481,-27.616,45.344,-18.607
0.018144,-28.297,46.515,-18.416
0.017819,-28.977,47.687,-18.229
0.017509,-29.657,48.859,-18.049
0.017213,-30.336,50.032,-17.874
0.016931,-31.015,51.205,-17.706
0.016665,-31.694,52.379,-17.545
0.016414,-32.372,53.554,-17.391
0.016178,-33.05,54.729,-17.245
0.015958,-33.728,55.905,-17.107
0.015753,-34.406,57.081,-16.978
0.015563,-35.084,58.258,-16.857
0.015389,-35.762,59.435,-16.745
0.015231,-36.44,60.613,-16.641
0.01509,-37.118,61.791,-16.547
0.014964,-37.797,62.969,-16.461
0.014855,-38.476,64.148,-16.385
0.014762,-39.154,65.327,-16.319
0.014683,-39.834,66.506,-16.262
0.014617,-40.513,67.685,-16.214
0.014564,-41.193,68.864,-16.175
0.014524,-41.873,70.043,-16.147
0.014496,-42.553,71.223,-16.128
0.014482,-43.233,72.402,-16.118
0.014483,-43.914,73.581,-16.118
0.014497,-44.595,74.76,-16.128
0.014525,-45.276,75.938,-16.147
0.014566,-45.957,77.117,-16.176
0.014619,-46.638,78.295,-16.215
0.014685,-47.32,79.473,-16.263
0.014764,-48.001,80.651,-16.32
0.014858,-48.682,81.828,-16.387
0.014968,-49.364,83.005,-16.463
0.015094,-50.045,84.182,-16.549
0.015237,-50.726,85.359,-16.644
0.015396,-51.406,86.535,-16.748
0.01557,-52.087,87.711,-16.86
0.01576,-52.767,88.886,-16.981
0.015966,-53.447,90.062,-17.111
0.016187,-54.126,91.237,-17.25
0.016423,-54.804,92.412,-17.396
0.016675,-55.482,93.586,-17.55
0.016943,-56.16,94.761,-17.712
0.017227,-56.836,95.936,-17.88
0.017526,-57.512,97.11,-18.056
0.017837,-58.187,98.285,-18.238
0.018158,-58.861,99.46,-18.425
0.018491,-59.535,100.63,-18.617
0.018842,-60.207,101.81,-18.812
0.019214,-60.88,102.99,-19.008
0.019606,-61.551,104.17,-19.204
0.019998,-62.223,105.34,-19.396
0.020345,-62.894,106.53,-19.578
0.020623,-63.566,107.71,-19.746
0.020815,-64.237,108.9,-19.891
0.020898,-64.905,110.09,-20.002
0.020856,-65.566,111.29,-20.071
0.020686,-66.215,112.5,-20.091
0.02038,-66.851,113.72,-20.065
0.0199,-67.475,114.94,-20.001
0.019245,-68.088,116.16,-19.908
0.018454,-68.697,117.38,-19.804
0.017555,-69.307,118.61,-19.696
0.016586,-69.922,119.83,-19.59
0.01558,-70.541,121.04,-19.486
0.014548,-71.164,122.26,-19.383
0.013489,-71.79,123.47,-19.279
0.0124,-72.419,124.68,-19.175
0.011289,-73.051,125.88,-19.072
