0.00728,-2.04E-09,-3.23E-09,-6.9685
0.0072788,-0.91497,1.604,-6.9759
0.0072753,-1.8304,3.2076,-6.9982
0.0072703,-2.7466,4.8105,-7.035
0.0072653,-3.6641,6.4125,-7.0863
0.007262,-4.5832,8.0131,-7.1516
0.0072629,-5.5043,9.6121,-7.2304
0.0072707,-6.4278,11.209,-7.3223
0.0072887,-7.3538,12.804,-7.4266
0.0073204,-8.2828,14.397,-7.5425
0.0073693,-9.2149,15.988,-7.6695
0.0074391,-10.15,17.576,-7.8066
0.007533,-11.089,19.162,-7.9531
0.007654,-12.031,20.745,-8.1081
0.0078036,-12.977,22.326,-8.2707
0.0079824,-13.927,23.904,-8.44
0.0081893,-14.88,25.481,-8.6152
0.0084213,-15.836,27.055,-8.7954
0.008674,-16.796,28.627,-8.9797
0.0089416,-17.759,30.197,-9.1673
0.0092173,-18.726,31.766,-9.3574
0.0094945,-19.695,33.333,-9.549
0.0097658,-20.666,34.9,-9.7416
0.010026,-21.641,36.465,-9.9342
0.010268,-22.617,38.03,-10.126
0.010488,-23.595,39.595,-10.317
0.010684,-24.575,41.16,-10.506
0.010854,-25.556,42.725,-10.692
0.01099,-26.538,44.29,-10.874
0.011101,-27.521,45.857,-11.053
0.011192,-28.504,47.424,-11.228
0.011233,-29.487,48.992,-11.397
0.011239,-30.469,50.562,-11.561
0.011305,-31.451,52.134,-11.72
0.011411,-32.433,53.706,-11.874
0.011399,-33.415,55.279,-12.023
0.011331,-34.393,56.856,-12.163
0.011457,-35.368,58.437,-12.291
0.011702,-36.336,60.024,-12.403
0.011733,-37.297,61.617,-12.492
0.011532,-38.251,63.215,-12.556
0.011407,-39.2,64.816,-12.606
0.01153,-40.146,66.42,-12.649
0.011821,-41.09,68.025,-12.686
0.012142,-42.031,69.632,-12.717
0.012396,-42.971,71.241,-12.741
0.012543,-43.908,72.851,-12.758
0.01259,-44.844,74.462,-12.769
0.012575,-45.777,76.075,-12.775
0.012548,-46.71,77.688,-12.778
0.012546,-47.642,79.302,-12.778
0.012577,-48.573,80.916,-12.777
0.012622,-49.504,82.53,-12.773
0.012641,-50.433,84.146,-12.766
0.012585,-51.36,85.762,-12.754
0.012421,-52.285,87.379,-12.736
0.012145,-53.208,88.998,-12.71
0.011801,-54.128,90.617,-12.677
0.011488,-55.045,92.238,-12.637
0.011349,-55.959,93.859,-12.591
0.011484,-56.871,95.482,-12.539
0.011772,-57.778,97.107,-12.476
0.011893,-58.679,98.735,-12.393
0.011722,-59.572,100.37,-12.287
0.011517,-60.457,102,-12.163
0.011505,-61.335,103.63,-12.027
0.01157,-62.209,105.27,-11.88
0.011519,-63.079,106.91,-11.724
0.011388,-63.947,108.54,-11.561
0.011283,-64.813,110.18,-11.395
0.011173,-65.68,111.82,-11.225
0.011041,-66.546,113.45,-11.052
0.010931,-67.412,115.08,-10.874
0.010824,-68.278,116.72,-10.692
0.010672,-69.142,118.35,-10.506
0.010476,-70.007,119.98,-10.317
0.010247,-70.873,121.61,-10.126
0.0099963,-71.74,123.24,-9.9336
0.0097337,-72.609,124.87,-9.7412
0.0094629,-73.48,126.49,-9.5488
0.0091857,-74.353,128.11,-9.3572
0.0089075,-75.229,129.73,-9.1671
0.0086362,-76.107,131.35,-8.9795
0.0083795,-76.988,132.97,-8.7952
0.0081437,-77.873,134.59,-8.615
0.0079329,-78.762,136.2,-8.4398
0.0077498,-79.654,137.81,-8.2705
0.007596,-80.55,139.42,-8.1079
0.0074714,-81.45,141.03,-7.9529
0.0073744,-82.354,142.64,-7.8065
0.0073022,-83.262,144.24,-7.6694
0.0072513,-84.173,145.84,-7.5424
0.0072181,-85.088,147.44,-7.4265
0.007199,-86.007,149.04,-7.3222
0.0071904,-86.928,150.64,-7.2304
0.0071889,-87.852,152.24,-7.1516
0.0071918,-88.779,153.83,-7.0863
0.0071965,-89.707,155.43,-7.035
0.0072013,-90.637,157.03,-6.9981
0.0072047,-91.568,158.62,-6.9759
0.0072059,-92.5,160.21,-6.9685
0.0072047,-93.432,161.81,-6.9759
0.0072013,-94.363,163.4,-6.9981
0.0071965,-95.293,165,-7.035
0.0071918,-96.221,166.59,-7.0863
0.0071889,-97.148,168.19,-7.1516
0.0071904,-98.072,169.79,-7.2304
0.007199,-98.993,171.39,-7.3222
0.0072181,-99.912,172.99,-7.4265
0.0072513,-100.83,174.59,-7.5424
0.0073022,-101.74,176.19,-7.6694
0.0073744,-102.65,177.79,-7.8065
0.0074714,-103.55,179.4,-7.9529
0.007596,-104.45,181.01,-8.1079
0.0077498,-105.35,182.62,-8.2705
0.0079329,-106.24,184.23,-8.4398
0.0081437,-107.13,185.84,-8.615
0.0083795,-108.01,187.46,-8.7952
0.0086362,-108.89,189.08,-8.9795
0.0089075,-109.77,190.69,-9.1671
0.0091857,-110.65,192.32,-9.3572
0.0094629,-111.52,193.94,-9.5488
0.0097337,-112.39,195.56,-9.7412
0.0099963,-113.26,197.19,-9.9336
0.010247,-114.13,198.82,-10.126
0.010476,-114.99,200.45,-10.317
0.010672,-115.86,202.08,-10.506
0.010824,-116.72,203.71,-10.692
0.010931,-117.59,205.34,-10.874
0.011041,-118.45,206.98,-11.052
0.011173,-119.32,208.61,-11.225
0.011283,-120.19,210.25,-11.395
0.011388,-121.05,211.89,-11.561
0.011519,-121.92,213.52,-11.724
0.01157,-122.79,215.16,-11.88
0.011505,-123.66,216.8,-12.027
0.011517,-124.54,218.43,-12.163
0.011722,-125.43,220.06,-12.287
0.011893,-126.32,221.69,-12.393
0.011772,-127.22,223.32,-12.476
0.011484,-128.13,224.95,-12.539
0.011349,-129.04,226.57,-12.591
0.011488,-129.96,228.19,-12.637
0.011801,-130.87,229.81,-12.677
0.012145,-131.79,231.43,-12.71
0.012421,-132.71,233.05,-12.736
0.012585,-133.64,234.67,-12.754
0.012641,-134.57,236.28,-12.766
0.012622,-135.5,237.9,-12.773
0.012577,-136.43,239.51,-12.777
0.012546,-137.36,241.13,-12.778
0.012548,-138.29,242.74,-12.778
0.012575,-139.22,244.35,-12.775
0.01259,-140.16,245.97,-12.769
0.012543,-141.09,247.58,-12.758
