ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
6000
ITEM: BOX BOUNDS xy xz yz pp pp pp
-2.0255013478523587e-01 2.5927550134785175e+01 0.0000000000000000e+00
-2.3140306087705120e-01 2.5956403060877268e+01 0.0000000000000000e+00
-7.9072229038592212e-01 1.0369072229038701e+02 0.0000000000000000e+00
ITEM: ATOMS id type x y z c_peratom fx fy fz 
1 1 1.08601 1.04059 3.3238 -7.5224 0.122282 -0.580335 0.580406 
2 1 1.16279 0.913816 8.54168 -7.92723 -0.561311 0.846921 -1.05545 
3 1 1.06931 0.901376 13.6571 -7.3673 -0.173043 0.340471 -0.606428 
21 1 1.08258 6.29096 3.18439 -7.61018 0.999078 -1.13728 0.369795 
22 1 1.05003 6.20877 8.39161 -7.90853 0.407411 0.467806 -0.178881 
23 1 1.25458 6.12783 13.5987 -7.69521 0.617007 0.804765 -0.337233 
41 1 1.03375 11.4374 3.24462 -7.53959 0.347829 -0.130341 -0.377094 
42 1 1.01512 11.4378 8.33473 -7.84638 0.299329 -0.0114723 0.0462402 
43 1 1.10703 11.4057 13.642 -8.08788 -1.04551 0.634591 1.02909 
101 1 6.38354 0.956067 3.12469 -8.04826 -0.0423676 0.119275 -0.0372574 
102 1 6.36526 0.984313 8.33794 -7.95233 0.283484 0.557686 -0.590874 
103 1 6.16978 1.01706 13.4853 -7.68585 0.138729 -0.164787 1.01063 
121 1 6.4479 6.21601 3.24692 -7.67381 0.000570733 1.07663 -0.0300295 
122 1 6.46855 6.25531 8.41087 -7.91733 -0.52632 0.204637 0.106701 
123 1 6.33789 6.292 13.6157 -7.52483 0.0917424 -0.106052 -1.08478 
141 1 6.42292 11.5896 3.14284 -7.79322 0.150255 -0.0857391 1.64557 
142 1 6.18523 11.3459 8.38298 -7.0935 0.282574 1.40449 -0.151475 
143 1 6.266 11.5344 13.5738 -7.60986 0.0553858 -0.552364 0.556305 
201 1 11.7905 1.01418 3.06092 -7.85197 -0.0260039 -0.238027 0.515466 
202 1 11.7204 1.06137 8.28134 -7.6705 0.345414 -0.618003 0.544941 
203 1 11.5332 1.13073 13.6125 -7.46448 -0.591141 -0.791003 -0.557461 
221 1 11.7598 6.05469 3.17615 -7.46046 -0.782622 0.0619717 -0.0457455 
222 1 11.7376 6.09207 8.29478 -8.27388 0.12622 1.03885 0.206395 
223 1 11.7612 6.26463 13.4543 -8.09949 -0.582844 -0.707691 0.132731 
241 1 11.6475 11.305 3.12078 -7.72875 -0.731661 -0.385726 0.572993 
242 1 11.5402 11.3962 8.42398 -7.89468 -0.357878 -0.143712 0.0770255 
243 1 11.4992 11.3336 13.4902 -7.24001 -0.0445301 -0.061889 0.343855 
501 1 1.00313 3.71855 0.576704 -8.13587 0.426769 -0.06983 -0.756897 
502 1 1.1141 3.79572 5.74601 -8.11322 -0.308998 0.10712 -0.938951 
503 1 1.08551 3.78932 10.9318 -7.75876 1.23417 0.0891284 0.0224029 
504 1 1.13795 3.91398 16.2423 -8.15438 0.117638 -0.539025 0.243968 
521 1 1.20632 8.97522 0.561553 -7.54115 0.152768 0.255373 -0.0151346 
522 1 1.07666 9.08788 5.81274 -8.29085 -0.5349 -0.0435614 -0.130288 
523 1 1.03436 8.94405 11.0501 -7.90991 0.496561 0.448996 -0.286915 
524 1 1.1096 9.24253 16.3012 -7.731 -1.07024 -0.742269 -1.77321 
601 1 6.4032 3.76585 0.469674 -7.20461 0.733705 -0.829365 -0.298685 
602 1 6.43191 3.61563 5.69805 -7.88981 -0.0645872 0.770117 0.460956 
603 1 6.42525 3.83143 10.9407 -7.68658 -1.35581 0.198921 -0.755928 
604 1 6.45017 3.6265 16.1835 -8.15626 -0.824708 0.534731 0.12939 
