ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
12000
ITEM: BOX BOUNDS xy xz yz pp pp pp
-3.4573310468839757e-01 2.6070733104688124e+01 0.0000000000000000e+00
-2.7819574317115148e-01 2.6003195743171275e+01 0.0000000000000000e+00
-2.2134849470064353e+00 2.0801348494700852e+02 0.0000000000000000e+00
ITEM: ATOMS id type x y z c_peratom fx fy fz 
1 1 1.10235 1.33189 1.75518 -7.91401 -0.416555 -1.22247 0.062044 
2 1 1.1645 1.22736 7.03499 -7.57495 -3.06961 0.0293733 -1.49398 
3 1 1.08272 1.0209 12.2892 -8.06833 -1.17249 -0.0616568 1.17689 
41 1 1.02793 6.30281 1.69501 -6.66233 -1.51071 1.75289 -0.0135066 
42 1 1.04233 6.22986 6.74235 -7.70504 -1.15988 0.680856 1.05699 
43 1 0.854922 6.23363 12.0802 -7.91378 0.418991 -0.60254 1.06888 
81 1 0.654697 11.4146 1.68574 -8.22509 -0.630214 1.85129 0.501572 
82 1 0.972206 11.2405 6.94375 -7.90511 -1.25538 0.628413 0.197631 
83 1 1.09931 11.7077 12.4875 -8.17038 -0.826425 -0.97756 0.0699994 
121 1 0.763024 16.7062 1.72448 -8.08202 0.775105 -0.0391093 -0.640365 
122 1 1.04647 16.7114 6.92208 -7.04678 -3.06624 0.508484 0.929034 
123 1 1.30259 16.8347 12.1802 -7.36272 -0.180063 1.58246 0.184802 
161 1 0.906531 22.2211 1.9649 -7.90125 -0.774347 -1.47197 -0.804281 
162 1 0.73562 22.3883 7.28793 -7.60414 0.911888 -1.85263 -0.720149 
163 1 1.25956 21.9015 12.5506 -7.45331 -1.35234 1.77068 -0.651285 
201 1 6.3642 0.897773 1.64946 -7.77902 -1.71487 1.10191 1.49387 
202 1 6.1798 1.1156 6.89083 -7.9782 0.547206 0.660048 0.266926 
203 1 6.14984 1.00833 12.2459 -8.16724 0.870492 0.386961 0.0102835 
241 1 6.13268 6.27877 1.8533 -7.67644 -1.18619 -3.59091 0.0638163 
242 1 6.1928 6.36587 7.00161 -8.01484 0.584129 0.303741 -0.391962 
243 1 6.21176 6.26066 12.0077 -7.83605 -0.182993 1.53568 0.637399 
281 1 6.07722 11.2513 1.76216 -8.56391 0.42558 0.00380669 -0.284719 
282 1 6.36907 11.4284 7.18257 -7.47431 -1.37932 -0.0381586 -1.95894 
283 1 6.24262 11.664 12.6351 -8.16568 0.525188 -1.80035 -0.197443 
321 1 6.48859 16.5771 2.05049 -8.2645 -1.29052 -0.37341 -1.57432 
322 1 6.08526 16.6032 7.21104 -7.52525 0.68306 1.56 -1.62846 
323 1 6.42193 16.7602 12.4466 -7.85738 0.762663 0.603095 -1.8141 
361 1 6.45878 22.0784 1.78277 -8.25643 -2.44964 -1.10163 -0.370197 
362 1 6.21486 21.8209 7.06328 -7.72784 -1.21781 2.14161 -0.572363 
363 1 6.25652 21.8982 12.1935 -8.1545 0.833535 0.250634 -0.0118454 
401 1 11.5407 0.886568 1.78338 -7.5447 0.39144 0.685561 -0.461807 
402 1 11.4515 1.12759 6.85533 -7.83746 -0.328961 -1.99408 1.187 
403 1 11.5143 0.791109 12.125 -8.05455 0.0646743 0.778648 2.33263 
441 1 11.6145 6.35914 1.66358 -8.90253 -1.1326 -0.645652 0.393257 
442 1 11.6079 6.27671 6.81009 -7.9827 0.0136389 -0.0150202 0.501414 
443 1 11.6288 6.40024 12.2182 -8.05727 -0.0911153 -0.04533 0.543598 
481 1 11.3722 11.838 1.95967 -8.1159 0.209617 -0.37303 0.466868 
482 1 11.6121 11.5533 7.23816 -7.73671 0.388708 -0.261989 0.124229 
