# Chunk-averaged data for fix 3 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
1050 20 12000
  1 0.025 603.8 1466.8
  2 0.075 602 1479.35
  3 0.125 606 1489.68
  4 0.175 600.5 1477.05
  5 0.225 601.2 1441.66
  6 0.275 601.7 1505.54
  7 0.325 598.6 1517.27
  8 0.375 600 1482.09
  9 0.425 600.7 1433.57
  10 0.475 596.4 1505.57
  11 0.525 596.4 1551.13
  12 0.575 595 1567.37
  13 0.625 593.6 1554.56
  14 0.675 597.1 1494.57
  15 0.725 595.7 1522.62
  16 0.775 601.2 1489.54
  17 0.825 598.2 1503.55
  18 0.875 602 1480.98
  19 0.925 604.7 1510.2
  20 0.975 605.2 1480.42
2100 20 12000
  1 0.025 599.8 1452.95
  2 0.075 597.2 1404.85
  3 0.125 598.9 1467.02
  4 0.175 596.2 1450.47
  5 0.225 598.9 1456.25
  6 0.275 599.8 1522.3
  7 0.325 602.4 1499.62
  8 0.375 601.7 1507.35
  9 0.425 604.2 1490.54
  10 0.475 605.5 1532.69
  11 0.525 599.6 1540.65
  12 0.575 602.8 1586.79
  13 0.625 597.2 1576.23
  14 0.675 599.5 1533.91
  15 0.725 597.8 1541.61
  16 0.775 601.1 1495.18
  17 0.825 599.8 1474.02
  18 0.875 602 1448.38
  19 0.925 598.9 1478.9
  20 0.975 596.7 1499.51
3150 20 12000
  1 0.025 604.4 1444.08
  2 0.075 605.4 1452.95
  3 0.125 600.7 1458.71
  4 0.175 603.3 1447.03
  5 0.225 599.2 1456.45
  6 0.275 598.3 1495.64
  7 0.325 601.5 1460.15
  8 0.375 597.2 1508.06
  9 0.425 597 1506.97
  10 0.475 597.3 1547.15
  11 0.525 595.6 1594.89
  12 0.575 594.5 1580.85
  13 0.625 598.6 1535.33
  14 0.675 596.9 1477.96
  15 0.725 596.1 1562.47
  16 0.775 600.2 1472.42
  17 0.825 600.2 1518.27
  18 0.875 603.7 1461.36
  19 0.925 604.3 1521.06
  20 0.975 605.6 1465.58
4200 20 12000
  1 0.025 599 1457.14
  2 0.075 599.6 1438.4
  3 0.125 602.5 1396.84
  4 0.175 599.3 1408.95
  5 0.225 598.7 1471.09
  6 0.275 598.4 1497.99
  7 0.325 602.9 1511.1
  8 0.375 601.1 1559.68
  9 0.425 602.3 1553.41
  10 0.475 602.9 1553.69
  11 0.525 599.5 1622.05
  12 0.575 599.6 1561.21
  13 0.625 599.3 1519.68
  14 0.675 601.4 1519.82
  15 0.725 598.4 1518.22
  16 0.775 596.4 1499.02
  17 0.825 598.7 1493.95
  18 0.875 597.7 1471.74
  19 0.925 601.1 1460.16
  20 0.975 601.2 1416.56
5250 20 12000
  1 0.025 606.5 1397.21
  2 0.075 604.3 1406.85
  3 0.125 603.1 1435.25
  4 0.175 599 1496.13
  5 0.225 601.3 1483.54
  6 0.275 598.9 1451.98
  7 0.325 597.7 1449.26
  8 0.375 595.2 1516.28
  9 0.425 595.4 1595.58
  10 0.475 596.5 1606.25
  11 0.525 596 1572.4
  12 0.575 598.8 1567.21
  13 0.625 598.1 1480.53
  14 0.675 597.6 1503.73
  15 0.725 596.9 1527.68
  16 0.775 601.7 1483.46
  17 0.825 599.6 1500.71
  18 0.875 603.9 1494.01
  19 0.925 607 1418.2
  20 0.975 602.5 1495.44
6300 20 12000
  1 0.025 603.1 1442.31
  2 0.075 603.3 1408.73
  3 0.125 601.4 1434.13
  4 0.175 600 1457.06
  5 0.225 599.5 1488.18
  6 0.275 601.8 1447.42
  7 0.325 605.5 1479.04
  8 0.375 600.3 1519.01
  9 0.425 601.5 1593.81
  10 0.475 599 1637.75
  11 0.525 596.7 1649.89
  12 0.575 599.8 1551.85
  13 0.625 602.9 1533.2
  14 0.675 596.2 1571.41
  15 0.725 599.5 1502.5
  16 0.775 599 1488.91
  17 0.825 594.8 1439.1
  18 0.875 598.9 1447.25
  19 0.925 597.1 1489.16
  20 0.975 599.7 1460.29
7350 20 12000
  1 0.025 602.1 1405.12
  2 0.075 604.5 1420.4
  3 0.125 602.6 1434.91
  4 0.175 602.5 1444.8
  5 0.225 599.5 1463.4
  6 0.275 598.3 1498.71
  7 0.325 597.9 1479.79
  8 0.375 591 1532.15
  9 0.425 595.3 1579.04
  10 0.475 596 1598.85
  11 0.525 597.4 1600.26
  12 0.575 599.5 1575.85
  13 0.625 598.9 1577.41
  14 0.675 599.6 1534.92
  15 0.725 600.3 1501.03
  16 0.775 599.8 1454.5
  17 0.825 602.9 1454.3
  18 0.875 602.5 1506.88
  19 0.925 602.4 1471.59
  20 0.975 607 1439.76
8400 20 12000
  1 0.025 604.1 1386.45
  2 0.075 606.7 1402.5
  3 0.125 604.6 1450.26
  4 0.175 601.8 1460.94
  5 0.225 600.4 1483.58
  6 0.275 599.5 1521.59
  7 0.325 602.6 1482.59
  8 0.375 599.1 1580.67
  9 0.425 602.8 1572.13
  10 0.475 597.5 1552.32
  11 0.525 596.8 1642.13
  12 0.575 599.5 1593.16
  13 0.625 597.3 1567.05
  14 0.675 597.1 1550.94
  15 0.725 599 1528.3
  16 0.775 596.8 1451.12
  17 0.825 600.1 1424.25
  18 0.875 595.6 1474.16
  19 0.925 598.4 1493.17
  20 0.975 600.3 1414.16
9450 20 12000
