# Lattice constant (Angstroms), Volume (Angstrom), Total energy (eV), Cohesive energy (eV/atom)
2.84220091557043, 22.9596003956658, -9.51969618955467, -4.75984809477734
2.84930641785935, 23.1322282498845, -9.55414456666228, -4.77707228333114
2.856429683904, 23.3061540524794, -9.5868606672956, -4.7934303336478
2.86357075811376, 23.4813875624201, -9.61786828187064, -4.80893414093532
2.87072968500904, 23.6579386120517, -9.64719104484777, -4.82359552242389
2.87790650922157, 23.8358171076464, -9.67485243421761, -4.8374262171088
2.88510127549462, 24.0150330299591, -9.70087576976519, -4.8504378848826
2.89231402868336, 24.195596434788, -9.72528421373951, -4.86264210686976
2.89954481375506, 24.3775174535383, -9.74810077105808, -4.87405038552904
2.90679367578945, 24.5608062937908, -9.76934828790959, -4.88467414395479
2.91406065997893, 24.7454732398748, -9.78904945168178, -4.89452472584089
2.92134581162887, 24.9315286534451, -9.80722679153497, -4.90361339576748
2.92864917615795, 25.1189829740634, -9.82390267709454, -4.91195133854727
2.93597079909834, 25.3078467197837, -9.83909931769095, -4.91954965884547
2.94331072609609, 25.4981304877432, -9.85283876345524, -4.92641938172762
2.95066900291133, 25.6898449547562, -9.86514290434673, -4.93257145217336
2.9580456754186, 25.8830008779136, -9.87603355440018, -4.93801677720009
2.96544078960715, 26.0776090951863, -9.88554191196743, -4.94277095598372
2.97285439158117, 26.2736805260334, -9.89374184101705, -4.94687092050853
2.98028652756012, 26.4712261720147, -9.90076029856322, -4.95038014928161
2.98773724387902, 26.6702571174084, -9.90676136431186, -4.95338068215593
2.99520658698872, 26.8707845298327, -9.9118933969846, -4.9559466984923
3.00269460345619, 27.0728196608724, -9.91616434650638, -4.95808217325319
3.01020133996483, 27.2763738467104, -9.9191962328661, -4.95959811643305
3.01772684331474, 27.4814585087637, -9.91997055816704, -4.95998527908352
3.02527116042303, 27.6880851543242, -9.91909220801988, -4.95954610400994
3.03283433832409, 27.8962653772046, -9.917008191138, -4.958504095569
3.0404164241699, 28.1060108583886, -9.91373846837634, -4.95686923418817
3.04801746523032, 28.3173333666866, -9.90930283967896, -4.95465141983948
3.0556375088934, 28.5302447593957, -9.90372094321249, -4.95186047160625
3.06327660266563, 28.7447569829654, -9.89701225460429, -4.94850612730214
3.07093479417229, 28.9608820736679, -9.88919608809702, -4.94459804404851
3.07861213115772, 29.1786321582731, -9.88029159579942, -4.94014579789971
3.08630866148562, 29.3980194547292, -9.87031776879579, -4.93515888439789
3.09402443313933, 29.6190562728486, -9.85929343672258, -4.92964671836129
3.10175949422218, 29.8417550149978, -9.84723726659815, -4.92361863329908
3.10951389295774, 30.0661281767942, -9.83416776447945, -4.91708388223972
3.11728767769013, 30.2921883478067, -9.82010327474977, -4.91005163737489
3.12508089688436, 30.5199482122623, -9.80506198127469, -4.90253099063734
3.13289359912657, 30.7494205497574, -9.78906190646923, -4.89453095323461
3.14072583312438, 30.9806182359756, -9.77212091091477, -4.88606045545739
3.14857764770719, 31.2135542434095, -9.75425669509751, -4.87712834754876
3.15644909182646, 31.4482416420889, -9.73548679865745, -4.86774339932872
3.16434021455603, 31.6846936003141, -9.71582860142495, -4.85791430071248
3.17225106509242, 31.9229233853948, -9.69529932169893, -4.84764966084946
3.18018169275515, 32.1629443643944, -9.67391601815436, -4.83695800907718
3.18813214698704, 32.4047700048802, -9.65169559004287, -4.82584779502143
3.1961024773545, 32.6484138756789, -9.62865477707128, -4.81432738853564
3.20409273354789, 32.8938896476382, -9.6048101590758, -4.8024050795379
