# Lattice constant (Angstroms), Volume (Angstrom), Total energy (eV), Cohesive energy (eV/atom)
3.8447880049126, 56.8351742213797, -37.5951563656476, -4.69939454570595
3.85439997492488, 57.2625045756062, -37.7631985966342, -4.72039982457927
3.8640359748622, 57.6930479266107, -37.9227620541641, -4.74034525677051
3.87369606479935, 58.1268284321628, -38.0739650620755, -4.75924563275943
3.88338030496135, 58.5638704316688, -38.2169252362807, -4.77711565453509
3.89308875572375, 59.0041984475374, -38.3517594813687, -4.79396993517109
3.90282147761306, 59.4478371865554, -38.4785839872075, -4.80982299840094
3.9125785313071, 59.8948115412743, -38.5975142256275, -4.82468927820344
3.92235997763536, 60.3451465914066, -38.708664947187, -4.83858311839838
3.93216587757945, 60.7988676052337, -38.8121501780193, -4.85151877225241
3.9419962922734, 61.2560000410228, -38.9080832167602, -4.86351040209502
3.95185128300408, 61.7165695484563, -38.9965766315588, -4.87457207894485
3.96173091121159, 62.1806019700701, -39.0777422571685, -4.88471778214606
3.97163523848962, 62.6481233427045, -39.1516911921198, -4.89396139901498
3.98156432658585, 63.1191598989643, -39.2185337959757, -4.90231672449696
3.99151823740231, 63.5937380686916, -39.2783796866661, -4.90979746083327
4.00149703299582, 64.0718844804477, -39.3313377378655, -4.91641721723319
4.01150077557831, 64.5536259630082, -39.3775160764881, -4.92218950956102
4.02152952751725, 65.038989546868, -39.4170220803389, -4.92712776004236
4.03158335133605, 65.5280024657578, -39.4499623757766, -4.93124529697208
4.04166230971439, 66.0206921581723, -39.4764428354544, -4.9345553544318
4.05176646548867, 66.5170862689098, -39.4965685761407, -4.93707107201759
4.06189588165239, 67.0172126506237, -39.510443956623, -4.93880549457787
4.07205062135652, 67.5210993653845, -39.5181725756927, -4.93977157196159
4.08223074790991, 68.0287746862551, -39.5198572702125, -4.93998215877657
4.09243632477969, 68.5402670988769, -39.515600113264, -4.939450014158
4.10266741559164, 69.0556053030683, -39.5055024123779, -4.93818780154724
4.11292408413062, 69.5748182144345, -39.4896647078458, -4.93620808848072
4.12320639434094, 70.0979349659909, -39.4681867711122, -4.93352334638902
4.1335144103268, 70.6249849097966, -39.4411676032489, -4.93014595040612
4.14384819635261, 71.1559976186026, -39.4087054335103, -4.92608817918879
4.15420781684349, 71.6910028875099, -39.3708977179694, -4.92136221474618
4.1645933363856, 72.2300307356422, -39.3278411382351, -4.91598014227939
4.17500481972657, 72.7731114078301, -39.2796316002502, -4.90995395003128
4.18544233177588, 73.3202753763076, -39.2263642331705, -4.90329552914631
4.19590593760532, 73.8715533424225, -39.1681333883235, -4.89601667354044
4.20639570244933, 74.4269762383588, -39.105032638249, -4.88812907978113
4.21691169170546, 74.9865752288725, -39.0371547758186, -4.87964434697732
4.22745397093472, 75.5503817130398, -38.9645918134358, -4.87057397667948
4.23802260586206, 76.1184273260194, -38.8874349823165, -4.86092937278956
4.24861766237671, 76.6907439408273, -38.8057747318486, -4.85072184148107
4.25923920653265, 77.2673636701252, -38.7197007290313, -4.83996259112891
4.26988730454899, 77.8483188680226, -38.6293018579943, -4.82866273224929
4.28056202281036, 78.4336421318915, -38.5346662195954, -4.81683327744942
4.29126342786738, 79.0233663041962, -38.4358811310972, -4.80448514138715
4.30199158643705, 79.617524474336, -38.3330331259231, -4.79162914074039
4.31274656540314, 80.2161499805012, -38.2262079534912, -4.7782759941864
4.32352843181665, 80.8192764115445, -38.1154905791262, -4.76443632239078
4.33433725289619, 81.4269376088649, -38.0009651840498, -4.75012064800623
