# Chunk-averaged data for fix 3 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
1050 20 12960
  1 0.025 648.1 292.802
  2 0.075 647.9 303.668
  3 0.125 648.1 294.139
  4 0.175 647.9 300.427
  5 0.225 648 301.544
  6 0.275 648 307.481
  7 0.325 648 297.327
  8 0.375 648 299.18
  9 0.425 647.9 300.556
  10 0.475 648.1 306.651
  11 0.525 648 304.694
  12 0.575 648 299.497
  13 0.625 648 303.653
  14 0.675 648.1 302.304
  15 0.725 647.9 305.07
  16 0.775 648 303.93
  17 0.825 648 288.729
  18 0.875 648 301.641
  19 0.925 648.1 300.078
  20 0.975 647.9 294.23
2100 20 12960
  1 0.025 648 281.559
  2 0.075 648 301.079
  3 0.125 648 302.496
  4 0.175 647.9 294.014
  5 0.225 648.1 300.89
  6 0.275 648 298.83
  7 0.325 648 293.859
  8 0.375 648 302.12
  9 0.425 648 308.488
  10 0.475 648.1 314.185
  11 0.525 647.9 316.979
  12 0.575 648 298.614
  13 0.625 648 307.135
  14 0.675 648 297.405
  15 0.725 648 300.637
  16 0.775 648 305.716
  17 0.825 648 312.766
  18 0.875 648 283.949
  19 0.925 647.9 294.668
  20 0.975 648.1 295.497
3150 20 12960
  1 0.025 648 294.527
  2 0.075 648 302.841
  3 0.125 648.1 296.661
  4 0.175 647.9 297.862
  5 0.225 648 297.239
  6 0.275 648 297.772
  7 0.325 648 298.925
  8 0.375 648 303.368
  9 0.425 648 308.364
  10 0.475 648 305.074
  11 0.525 648 317.275
  12 0.575 647.9 309.035
  13 0.625 648 308.192
  14 0.675 648.1 305.944
  15 0.725 647.9 287.279
  16 0.775 648.1 310.091
  17 0.825 648 300.266
  18 0.875 648 301.758
  19 0.925 648 297.492
  20 0.975 648 282.271
4200 20 12960
  1 0.025 648 288.049
  2 0.075 648 295.199
  3 0.125 647.9 292.383
  4 0.175 648.1 296.309
  5 0.225 648 291.226
  6 0.275 648 296.619
  7 0.325 648 296.667
  8 0.375 648.1 311.589
  9 0.425 647.9 300.749
  10 0.475 648.2 316.579
  11 0.525 647.8 316.01
  12 0.575 648 311.821
  13 0.625 648 312.402
  14 0.675 648 303.748
  15 0.725 648 294.548
  16 0.775 648 313.087
  17 0.825 648 299.377
  18 0.875 648 297.508
  19 0.925 648 286.833
  20 0.975 648 297.066
5250 20 12960
  1 0.025 648.2 292.39
  2 0.075 647.8 280.319
  3 0.125 648 295.348
  4 0.175 648 288.063
  5 0.225 648 292.36
  6 0.275 648 302.485
  7 0.325 648 299.641
  8 0.375 648 302.605
  9 0.425 648 311.786
  10 0.475 648 314.123
  11 0.525 648 317.126
  12 0.575 647.8 309.511
  13 0.625 648.2 298.612
  14 0.675 647.8 312.217
  15 0.725 648.1 309.157
  16 0.775 648.1 292.322
  17 0.825 648 298.942
  18 0.875 648 299.267
  19 0.925 648 307.672
  20 0.975 648 299.962
6300 20 12960
  1 0.025 648 279.221
  2 0.075 647.9 285.729
  3 0.125 647.9 284.758
  4 0.175 648.2 295.449
  5 0.225 648 287.263
  6 0.275 648 310.081
  7 0.325 648 305.41
  8 0.375 648 306.39
  9 0.425 648.1 316.052
  10 0.475 647.9 311.938
  11 0.525 648 308.238
  12 0.575 648 311.166
  13 0.625 648.1 308.746
  14 0.675 647.9 309.41
  15 0.725 648 306.895
  16 0.775 648 306.431
  17 0.825 648 293.173
  18 0.875 648 300.294
  19 0.925 648 302.15
  20 0.975 648 291.605
7350 20 12960
  1 0.025 648 283.402
  2 0.075 648 279.713
  3 0.125 648.1 282.95
  4 0.175 647.9 295.338
  5 0.225 648.3 300.196
  6 0.275 647.7 305.916
  7 0.325 648 303.952
  8 0.375 648 308.878
  9 0.425 648 318.728
