ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
12960
ITEM: BOX BOUNDS xy xz yz pp pp pp
-4.2285055563883844e-02 2.1632685055563648e+01 0.0000000000000000e+00
-4.6741365286806058e-02 2.1637141365286496e+01 0.0000000000000000e+00
-1.8693820199163156e+00 3.1098938201991979e+02 0.0000000000000000e+00
ITEM: ATOMS id type x y z c_peratom fx fy fz 
6 1 0.797857 0.715482 0.378257 -7.96052 0.077922 -1.22061 0.280126 
222 1 0.902149 0.922268 5.69916 -7.88096 -0.0517679 -0.480347 -0.888105 
438 1 0.999699 0.639078 10.8088 -7.87371 0.0270741 0.744064 0.0420007 
42 1 0.747398 4.24788 0.449047 -8.16768 -0.244182 -0.22736 -0.0115898 
258 1 0.693471 4.26133 5.77765 -7.95605 -0.497682 0.272605 -1.47203 
474 1 0.906239 4.42652 10.8584 -7.8395 -0.81258 -0.41251 0.831982 
78 1 0.838058 7.98129 0.439777 -7.55184 -0.128892 -0.681075 0.43667 
294 1 0.853693 8.09644 5.68324 -7.89226 0.563079 -1.0022 -0.240928 
510 1 0.793899 7.87553 10.8754 -8.04692 0.936562 1.3809 -0.235133 
114 1 0.84204 11.5306 0.563335 -7.73227 -0.478838 0.256619 -0.220144 
330 1 0.910459 11.6071 5.7832 -7.91741 0.569518 -0.548447 -0.134073 
546 1 0.939267 11.658 10.9254 -7.89223 0.584045 -0.623608 -0.384939 
150 1 0.866978 15.2118 0.466651 -8.20293 0.172301 0.259744 0.285201 
366 1 0.908709 15.2663 5.6898 -7.75403 -0.933286 -1.04582 0.00629146 
582 1 1.01284 15.0731 10.8713 -7.94378 -0.516028 0.738826 -0.236552 
186 1 0.876934 18.7236 0.446163 -7.82567 -0.787155 -0.139371 0.91579 
402 1 0.951376 18.7533 5.66233 -7.43979 -0.355615 -0.0459713 0.107956 
618 1 1.07069 18.8092 10.85 -7.63587 0.0208263 0.60278 0.0689151 
12 1 4.42393 0.635061 0.602947 -7.6892 -1.13883 1.09719 -1.62736 
228 1 4.42051 0.847754 5.74153 -8.48485 -0.140654 -1.36841 0.218456 
444 1 4.63327 0.804567 10.8735 -7.68974 -0.284032 -0.195419 0.849712 
48 1 4.40439 4.44553 0.391639 -7.47254 -0.428107 -1.14695 -0.103354 
264 1 4.46793 4.35892 5.56168 -7.61012 0.71808 0.92562 0.448455 
480 1 4.57528 4.42413 10.8381 -7.62725 0.0323036 0.720626 -0.36734 
84 1 4.32763 7.93252 0.432803 -8.23751 0.706342 -0.331217 0.947569 
300 1 4.5428 7.96343 5.68899 -7.90246 -0.0511615 -0.136344 -1.15959 
516 1 4.47046 8.02987 10.7889 -8.01475 -0.412465 0.609416 0.673098 
120 1 4.55417 11.6493 0.533059 -7.94745 -0.606655 -1.23549 -0.0958714 
336 1 4.60454 11.6474 5.57801 -8.07127 -0.971735 -0.454804 1.07826 
552 1 4.60019 11.6621 10.7707 -8.32939 -0.311056 -1.18535 0.74595 
156 1 4.45218 15.2145 0.551611 -7.99007 -0.543619 -0.831134 -0.0356207 
372 1 4.59424 15.1282 5.68401 -7.93867 0.252625 -0.123211 -0.0746328 
588 1 4.61931 15.2989 10.8904 -7.74184 -0.344886 -0.515551 -0.0823143 
192 1 4.57891 18.7648 0.42555 -7.54513 -0.603691 0.259643 0.182964 
408 1 4.32163 18.8416 5.65277 -7.56719 0.486845 0.233744 -0.530206 
624 1 4.56763 18.7641 10.7864 -8.16296 0.380584 -0.0445512 0.641157 
18 1 7.93026 0.799826 0.394617 -7.98141 1.00779 0.253392 0.775114 
234 1 8.02975 0.777432 5.67868 -8.13323 -0.513943 -0.0135177 -0.130079 
450 1 8.20879 0.662197 10.7666 -7.8818 -0.548951 0.623812 0.167979 
54 1 7.87467 4.38647 0.330714 -7.96062 0.467937 -0.461879 0.878047 
270 1 8.20051 4.38631 5.72115 -7.92444 -0.892563 -0.649036 -0.247436 
486 1 8.214 4.44963 10.9054 -7.49086 -0.142404 0.266395 -0.240779 
90 1 8.15575 7.92354 0.422326 -8.29248 -1.14038 -0.107586 -0.0492279 
306 1 8.08106 8.06022 5.61263 -7.90919 -0.0242528 -0.846702 0.186736 
522 1 8.3156 8.07045 10.8469 -8.07081 -0.822151 -0.24291 0.859405 
126 1 8.22606 11.5905 0.429765 -7.78907 -0.932061 -0.795201 0.342338 
342 1 8.2002 11.5368 5.56215 -7.67775 -0.543552 -0.43382 0.394314 
558 1 8.08501 11.6769 10.8864 -8.13136 -0.0950624 -0.0479856 -0.18558 
162 1 8.10536 15.1805 0.523792 -7.65847 0.167598 0.559548 -0.707436 
378 1 7.95384 15.3362 5.60637 -8.38305 0.514574 0.109991 0.616709 
594 1 8.32919 15.0469 10.9541 -7.74062 -0.796991 1.47822 -0.284768 
198 1 7.89999 18.8848 0.47175 -7.86279 0.937757 -0.437144 0.696291 
414 1 8.02138 18.8761 5.67327 -8.10011 0.204598 -0.459989 -0.107328 
630 1 8.17865 18.8372 10.8865 -8.10593 0.30979 -0.209966 -0.668846 
24 1 11.5741 0.832325 0.365058 -8.06546 0.754558 -1.24857 0.198532 
240 1 11.6792 0.708489 5.6551 -8.19843 -0.37316 0.538023 -0.616738 
456 1 11.8224 0.829232 10.715 -7.71798 -0.338328 -1.70479 0.992248 
60 1 11.8109 4.22663 0.469365 -8.21999 -0.325884 1.12551 0.107884 
276 1 11.6355 4.36037 5.76437 -8.23482 0.150574 0.173102 -0.462802 
492 1 11.7683 4.41998 10.9369 -7.79609 -0.105377 -1.19985 -0.350785 
96 1 11.5976 7.91518 0.39961 -7.63551 1.00112 -0.616363 -0.186779 
312 1 11.6516 7.95873 5.53876 -7.70489 0.240821 -0.75093 0.442179 
528 1 11.8058 8.05565 10.9501 -7.7734 -0.637223 0.179385 -1.37622 
132 1 11.781 11.575 0.385599 -7.83864 -0.198733 -1.11666 -0.397335 
348 1 11.683 11.71 5.60216 -8.07415 -0.203419 0.423186 -0.333333 
564 1 11.9079 11.4687 10.8111 -8.01346 0.124333 -0.0239596 0.184411 
168 1 11.7132 15.1959 0.476942 -7.87824 -0.443336 0.520043 -0.428828 
384 1 11.756 15.1168 5.57994 -8.06731 -1.01786 0.0829241 0.0988148 
600 1 11.9206 15.2741 10.7822 -7.75905 -0.46585 -0.136484 0.238648 
204 1 11.6246 18.8341 0.348135 -7.496 -0.0374792 -0.574807 -0.873933 
420 1 11.7249 18.9387 5.50982 -7.81073 0.0165305 -0.863829 0.441311 
636 1 11.6913 18.7286 10.8519 -8.42176 1.07149 0.447975 -0.20223 
30 1 15.2219 0.643152 0.34329 -7.94219 -0.350623 -0.643624 0.111235 
246 1 15.2623 0.916243 5.71454 -7.88709 -0.144151 -1.17178 -1.38878 
462 1 15.3561 0.699151 10.8118 -7.76899 0.310007 0.64678 0.117548 
66 1 15.3109 4.29017 0.40302 -7.63555 -0.231619 0.214139 -0.081157 
282 1 15.1643 4.38618 5.66907 -8.06608 -0.0824114 0.761074 -0.0641573 
498 1 15.3901 4.30582 10.9182 -8.05066 -0.228581 -0.152554 -0.259883 
102 1 15.3639 7.90798 0.340349 -7.7563 -0.200703 0.120145 1.49961 
318 1 15.3139 8.03125 5.63459 -7.85503 -0.981966 -0.615922 -0.243104 
534 1 15.4294 7.88953 10.8942 -7.09926 0.584167 0.442421 -1.72703 
138 1 15.2447 11.5652 0.461784 -7.93443 0.492758 -0.389766 0.487411 
354 1 15.1552 11.4637 5.63705 -7.10035 0.300023 0.030116 0.0781789 
570 1 15.429 11.6572 10.819 -7.78552 0.144389 0.664215 -0.217936 
174 1 15.1874 15.1716 0.424153 -7.59593 0.517119 0.326615 0.202639 
390 1 15.4688 15.4197 5.66615 -7.52465 -0.458107 -1.93453 0.410014 
606 1 15.4142 15.1073 10.9378 -7.98933 0.796171 0.0245278 -1.51719 
210 1 15.3232 18.7195 0.379789 -7.73239 -0.269839 1.0457 0.255891 
426 1 15.3059 18.7034 5.59187 -8.32745 -0.95423 -0.129691 0.627665 
642 1 15.5857 18.8732 10.8417 -7.77665 -0.376033 -0.438204 0.151097 
36 1 18.8197 0.618074 0.442611 -7.73029 0.586804 -0.176222 -0.636648 
252 1 18.7221 0.713013 5.57514 -7.75905 -0.229658 -0.774741 0.475082 
468 1 19.1076 0.818131 10.8162 -8.0029 0.165847 -0.55455 0.332967 
72 1 18.9158 4.29677 0.36722 -8.11708 0.21516 -0.310881 -0.00139315 
288 1 18.8784 4.49239 5.66108 -8.23459 0.24116 -0.508755 -0.100399 
504 1 18.9134 4.3063 10.9075 -7.89126 1.16816 -0.400812 -0.584358 
108 1 18.9202 7.8813 0.444448 -7.92612 -0.496052 1.1918 0.613048 
324 1 18.9201 7.99165 5.68408 -8.01304 -0.525385 -0.275758 0.422408 
540 1 19.0228 7.99902 10.8677 -7.99213 -0.65457 0.863804 0.459613 
144 1 18.8858 11.615 0.616504 -8.53989 -0.305027 -0.479415 -1.50092 
360 1 18.8726 11.5523 5.70666 -7.98251 0.601338 -0.10821 1.04501 
576 1 18.9971 11.5429 10.9159 -7.92191 -0.147057 -0.165579 0.499278 
180 1 18.9441 15.1156 0.434219 -7.74616 -0.784257 -0.294051 -0.509108 
396 1 18.8575 15.0814 5.61909 -7.59916 0.229783 -0.168946 -0.0964061 
612 1 19.1497 15.2822 10.8946 -8.03361 -0.400586 -0.692917 -1.35904 
216 1 18.9627 18.6939 0.509535 -7.72874 -1.32062 0.565908 -0.0150921 
432 1 18.9094 18.9269 5.63971 -8.04459 0.247599 0.799051 0.267308 
648 1 19 18.8415 10.8518 -7.60771 -0.234072 -0.762301 -0.276691 
5 1 0.957277 0.701447 3.00174 -7.95561 -0.0997794 -0.21002 0.260056 
221 1 0.813617 0.766557 8.21628 -7.69846 1.0288 0.6922 0.800379 
41 1 0.750038 4.25261 3.0408 -7.97067 0.85604 -0.129612 0.672013 
257 1 0.89781 4.4296 8.28426 -7.48529 -0.676007 -0.789386 0.182923 
77 1 0.755377 7.96981 3.06888 -7.97197 0.0314219 0.350026 0.26188 
293 1 1.00163 8.08276 8.23992 -7.84874 -0.764193 0.000463041 0.648821 
113 1 0.785266 11.6771 3.22926 -8.14084 -0.181229 -0.377402 -0.559905 
329 1 0.984288 11.497 8.34496 -8.1268 0.620611 -0.317923 0.120705 
149 1 1.00304 15.3529 3.14367 -8.14888 -0.41942 -1.18876 -1.14188 
365 1 0.916357 15.2508 8.24887 -7.83887 0.607398 -0.620786 0.355793 
185 1 0.890443 18.8464 3.185 -7.82351 0.48155 -0.308196 -1.92355 
401 1 0.862932 18.8085 8.15016 -7.4859 -0.387754 0.252305 1.16149 
11 1 4.60626 0.853173 3.0649 -7.8892 -1.01982 0.0315408 1.93384 
227 1 4.40127 0.843285 8.39904 -7.90435 1.14563 -0.964803 -1.6635 
47 1 4.3662 4.31817 2.93816 -7.32987 1.02223 -0.156373 0.432262 
263 1 4.58013 4.59715 8.13566 -7.68041 -0.518246 -1.211 0.652952 
83 1 4.38344 7.93487 3.04748 -8.14633 0.487534 -0.00535427 0.234055 
299 1 4.61233 7.90029 8.18676 -7.45901 0.511076 -0.721208 0.434557 
119 1 4.3966 11.4836 3.09204 -8.15016 1.39265 0.244018 -0.624445 
335 1 4.52581 11.5518 8.2349 -8.0086 -0.024384 -0.165678 -0.255961 
155 1 4.44927 15.2575 3.09976 -7.61177 -0.17298 -0.752466 -0.294179 
371 1 4.56727 15.2887 8.3278 -7.95217 -0.816408 -0.444595 -0.724766 
191 1 4.56398 18.844 3.04294 -7.72367 0.755351 0.525626 0.273387 
407 1 4.49739 18.9566 8.19581 -8.06005 0.13249 -0.671341 0.453471 
17 1 8.07157 0.807875 3.04072 -8.00791 0.329583 -0.414483 -0.193307 
233 1 8.14088 0.761181 8.25345 -8.16985 0.00361887 -0.0879613 -0.119993 
53 1 8.10726 4.45606 3.0471 -7.80546 -0.119937 -0.214214 -0.360664 
269 1 8.18775 4.39119 8.34574 -7.55054 0.419915 -1.02978 -0.718278 
89 1 8.12763 7.87996 3.03665 -8.16871 -1.17953 0.0660063 -0.160203 
