# Chunk-averaged data for fix 3 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
1050 20 6000
  1 0.025 295.6 1448.28
  2 0.075 304.1 1410.63
  3 0.125 300.1 1457.85
  4 0.175 301 1459.93
  5 0.225 302.5 1486.96
  6 0.275 300.8 1530.86
  7 0.325 298.4 1562.71
  8 0.375 298.2 1533.16
  9 0.425 296.7 1480.62
  10 0.475 303.4 1540.6
  11 0.525 301.3 1519.97
  12 0.575 298 1514.74
  13 0.625 297.3 1536.73
  14 0.675 300.6 1530.18
  15 0.725 297.6 1523.8
  16 0.775 301.6 1475.21
  17 0.825 305.3 1479.79
  18 0.875 300.7 1420.62
  19 0.925 300.7 1467.83
  20 0.975 296.1 1483.89
2100 20 6000
  1 0.025 296.2 1373.84
  2 0.075 302.8 1462.96
  3 0.125 299.8 1509.46
  4 0.175 303.9 1419.4
  5 0.225 300.7 1460.11
  6 0.275 302.3 1495.12
  7 0.325 296.8 1494.89
  8 0.375 297.7 1502.42
  9 0.425 296.8 1524.08
  10 0.475 302.5 1522.59
  11 0.525 299.8 1602.57
  12 0.575 296 1607.53
  13 0.625 298.4 1497.56
  14 0.675 299.1 1487.64
  15 0.725 300 1458.93
  16 0.775 302.3 1506.85
  17 0.825 307.2 1508.49
  18 0.875 299.5 1552.61
  19 0.925 301.8 1439.54
  20 0.975 296.4 1373.06
3150 20 6000
  1 0.025 293.9 1480.46
  2 0.075 305.8 1468.84
  3 0.125 299.8 1437.32
  4 0.175 302.9 1482.53
  5 0.225 301.9 1442.21
  6 0.275 302.7 1500.14
  7 0.325 297.9 1527.9
  8 0.375 297.4 1504.9
  9 0.425 296.7 1541.89
  10 0.475 303.4 1569.69
  11 0.525 299.1 1558.82
  12 0.575 297.3 1525.45
  13 0.625 295.9 1511.63
  14 0.675 298.7 1537.98
  15 0.725 302.1 1454.06
  16 0.775 301.7 1485.56
  17 0.825 305.7 1423.12
  18 0.875 299.9 1467.32
  19 0.925 300.9 1471.23
  20 0.975 296.3 1470.15
4200 20 6000
  1 0.025 294.5 1424.27
  2 0.075 304.7 1453.12
  3 0.125 300.8 1439.74
  4 0.175 299.9 1537.17
  5 0.225 301.5 1507.54
  6 0.275 299 1527.6
  7 0.325 296.1 1526.58
  8 0.375 301 1501.82
  9 0.425 296.8 1505.71
  10 0.475 304.6 1518.27
  11 0.525 300.8 1538.55
  12 0.575 300.1 1493.72
  13 0.625 295.8 1542.16
  14 0.675 297.9 1469
  15 0.725 299.7 1514.19
  16 0.775 302.9 1464.4
  17 0.825 307.6 1503.6
  18 0.875 298.5 1462.6
  19 0.925 301.4 1449.19
  20 0.975 296.4 1444.37
5250 20 6000
  1 0.025 295.5 1465
  2 0.075 303 1460.43
  3 0.125 301.7 1435.76
  4 0.175 301.3 1458.93
  5 0.225 301.2 1514.02
  6 0.275 302.4 1508.07
  7 0.325 296.7 1508.04
  8 0.375 299.8 1497.65
  9 0.425 296.8 1518.37
  10 0.475 301.7 1537.77
  11 0.525 298.4 1524.07
  12 0.575 299.3 1530.49
  13 0.625 294.7 1526.74
  14 0.675 299.5 1504.98
  15 0.725 300.5 1465.36
  16 0.775 301.6 1468.6
  17 0.825 307.5 1516.74
  18 0.875 300.4 1502.61
  19 0.925 300.5 1482.32
  20 0.975 297.5 1450.6
6300 20 6000
  1 0.025 295 1411.14
  2 0.075 305.4 1422.91
  3 0.125 299.1 1410.68
  4 0.175 303.5 1441.89
  5 0.225 301.8 1499.27
  6 0.275 299.4 1502.74
  7 0.325 297.5 1518.22
  8 0.375 298.6 1530.41
  9 0.425 298.8 1535.21
  10 0.475 303.5 1548.4
  11 0.525 300.5 1553.04
  12 0.575 298.3 1534.38
  13 0.625 296.7 1513.29
  14 0.675 297.9 1492.56
  15 0.725 300.1 1481.54
  16 0.775 303.2 1504.29
  17 0.825 305.2 1485.41
  18 0.875 298.2 1470.86
  19 0.925 300.8 1462.49
  20 0.975 296.5 1420.96
7350 20 6000
  1 0.025 296.3 1422.23
  2 0.075 302.5 1432.87
  3 0.125 301.5 1428.4
  4 0.175 301.2 1459.94
  5 0.225 302.2 1403.82
  6 0.275 298.8 1474.2
  7 0.325 296.9 1491.89
  8 0.375 298.1 1560.16
  9 0.425 297.2 1503.94
  10 0.475 302 1509.03
  11 0.525 300.2 1535.34
  12 0.575 297.3 1538.92
  13 0.625 298.4 1562.55
  14 0.675 297.5 1499.09
  15 0.725 298.6 1570.97
  16 0.775 303.4 1507.91
  17 0.825 307.1 1474.26
  18 0.875 300.3 1458.09
  19 0.925 301.7 1416.9
  20 0.975 298.8 1440.87
8400 20 6000
  1 0.025 298.3 1436.94
  2 0.075 303.6 1492.91
  3 0.125 300.2 1434.13
  4 0.175 302.2 1378.02
  5 0.225 303.6 1438.31
  6 0.275 299.2 1532.18
  7 0.325 298.9 1527.7
  8 0.375 296.8 1562.01
  9 0.425 297.1 1578.3
  10 0.475 302.6 1596.28
  11 0.525 301.1 1524.82
  12 0.575 297.1 1487.85
  13 0.625 295.4 1474.72
  14 0.675 300 1497.94
  15 0.725 301.9 1494.56
  16 0.775 300.2 1550.76
  17 0.825 307.2 1491.01
  18 0.875 299.6 1456.88
  19 0.925 301.3 1477.24
  20 0.975 293.7 1477.95
9450 20 6000
  1 0.025 297.2 1381.96
  2 0.075 303.1 1407.73
  3 0.125 300.8 1426.25
  4 0.175 303.8 1468.68
  5 0.225 301.5 1474.27
  6 0.275 300 1485.28
  7 0.325 299.5 1521.34
  8 0.375 297.1 1552.03
  9 0.425 296.5 1530.94
  10 0.475 303.2 1486.74
  11 0.525 301.1 1477.95
  12 0.575 297.4 1527.93
  13 0.625 297.5 1544.05
  14 0.675 299.4 1517.61
  15 0.725 299.4 1493.14
  16 0.775 301.6 1483.36
  17 0.825 305.8 1492.44
  18 0.875 299.4 1493.22
  19 0.925 300.6 1517.04
  20 0.975 295.1 1421.52
10500 20 6000
  1 0.025 298.3 1407.78
  2 0.075 303.1 1434.62
  3 0.125 300.1 1482.27
  4 0.175 302.1 1464.4
  5 0.225 301.3 1456.67
  6 0.275 300.6 1514.68
  7 0.325 296.2 1577.07
  8 0.375 296.2 1532.16
  9 0.425 298.2 1529.37
  10 0.475 301.3 1590.49
  11 0.525 299.7 1520.11
  12 0.575 297.7 1537.84
  13 0.625 295.6 1524.62
  14 0.675 300 1518.31
  15 0.725 299.9 1480.67
  16 0.775 304 1427.3
  17 0.825 308.6 1399.32
  18 0.875 299.3 1474.66
  19 0.925 301.7 1412.55
  20 0.975 296.1 1441.31
11550 20 6000
  1 0.025 298.4 1385.26
  2 0.075 301.9 1391.64
  3 0.125 303.1 1430.34
  4 0.175 301.6 1495.2
  5 0.225 300.4 1530.64
  6 0.275 302.8 1477.96
  7 0.325 296.9 1573.45
  8 0.375 298.6 1559.28
  9 0.425 296.9 1531.75
  10 0.475 301.6 1499.93
  11 0.525 300.7 1565.68
  12 0.575 295.8 1566.97
  13 0.625 296.1 1494.26
  14 0.675 298.6 1511.04
  15 0.725 302.1 1445.03
  16 0.775 301.4 1559.19
  17 0.825 307.1 1484.24
  18 0.875 299.5 1475.78
  19 0.925 302.7 1416.79
  20 0.975 293.8 1404.06
12600 20 6000
  1 0.025 295.5 1413.9
  2 0.075 301.3 1500.78
  3 0.125 301.8 1507.5
  4 0.175 301.6 1470.77
  5 0.225 299.7 1505.52
  6 0.275 300.7 1493.2
  7 0.325 297.1 1511.66
  8 0.375 299.8 1501.21
  9 0.425 297.1 1515.4
  10 0.475 303.9 1459.17
  11 0.525 300.3 1506.32
  12 0.575 300 1571.11
  13 0.625 295.3 1579.22
  14 0.675 301.6 1506.28
  15 0.725 298 1565.47
  16 0.775 303.5 1473.21
  17 0.825 307.5 1428.14
  18 0.875 300.1 1383.17
  19 0.925 300.4 1447.2
  20 0.975 294.8 1424.08
13650 20 6000
  1 0.025 297.4 1460.91
  2 0.075 302.1 1472.59
  3 0.125 301.5 1477.18
  4 0.175 302.7 1428.07
  5 0.225 300.2 1500.77
  6 0.275 300.7 1496.31
  7 0.325 297.4 1502.69
  8 0.375 298 1501.22
  9 0.425 296.9 1482.3
  10 0.475 301.6 1479.01
  11 0.525 300 1544.2
  12 0.575 296.6 1519.91
  13 0.625 295.1 1566.6
  14 0.675 299.9 1517.57
  15 0.725 299.7 1488.45
  16 0.775 300.7 1523.14
  17 0.825 309.1 1463.98
  18 0.875 302.1 1415.09
  19 0.925 300.4 1439.47
  20 0.975 297.9 1420.05
14700 20 6000
  1 0.025 294.7 1497.52
  2 0.075 303.1 1448.99
  3 0.125 301.3 1419.05
  4 0.175 302.4 1417.43
  5 0.225 302.3 1476.4
  6 0.275 303.5 1436.23
  7 0.325 297.3 1512.37
  8 0.375 298.7 1509.45
  9 0.425 296.6 1565.67
  10 0.475 302.1 1458.73
  11 0.525 302 1498.35
  12 0.575 297.6 1565.6
  13 0.625 295.9 1571.79
  14 0.675 297.3 1550.32
  15 0.725 300.2 1508.16
  16 0.775 301.4 1468.45
  17 0.825 305.7 1521.58
  18 0.875 301.5 1470.3
  19 0.925 301.3 1451.64
  20 0.975 295.1 1459.66
15750 20 6000
  1 0.025 297.2 1388.44
  2 0.075 302.5 1435.68
  3 0.125 301.3 1428.2
  4 0.175 302.8 1485.05
  5 0.225 299.8 1504.58
  6 0.275 300.8 1499.01
  7 0.325 297.9 1438.55
  8 0.375 299.4 1513.01
  9 0.425 297.5 1541.19
  10 0.475 300.6 1576.73
  11 0.525 301.2 1602.3
  12 0.575 298 1543.56
  13 0.625 298.6 1478.06
  14 0.675 299.9 1513.4
  15 0.725 299.7 1499.7
  16 0.775 301.6 1507.25
  17 0.825 306.8 1513.34
  18 0.875 299.3 1493.81
  19 0.925 299.8 1424.55
  20 0.975 295.3 1467.38
16800 20 6000
  1 0.025 297.6 1422.94
  2 0.075 302.1 1469.51
  3 0.125 301.8 1547.69
  4 0.175 299.7 1506.69
  5 0.225 304.2 1493.18
  6 0.275 300.6 1444.88
  7 0.325 298.2 1498.53
  8 0.375 298.3 1492.24
  9 0.425 296.4 1514.51
  10 0.475 303.4 1576.38
  11 0.525 299.1 1504.44
  12 0.575 298.1 1509.37
  13 0.625 296.6 1494.48
  14 0.675 298.6 1454.39
  15 0.725 299.5 1554.23
  16 0.775 301.6 1555.12
  17 0.825 306.7 1458.05
  18 0.875 300 1445.58
  19 0.925 301.7 1487
  20 0.975 295.8 1404.92
17850 20 6000
  1 0.025 298 1389.1
  2 0.075 301.7 1423.43
  3 0.125 301.4 1439.35
  4 0.175 300.4 1532.9
  5 0.225 301.4 1526.03
  6 0.275 298.7 1488.24
  7 0.325 298.8 1509.88
  8 0.375 297.8 1521.58
  9 0.425 296.9 1546.84
  10 0.475 302.8 1544.96
  11 0.525 300.7 1502.02
  12 0.575 299.1 1529.25
  13 0.625 297.2 1487.1
  14 0.675 298 1504.56
  15 0.725 299.1 1549.68
  16 0.775 300.4 1599.04
  17 0.825 308.2 1454.94
  18 0.875 299.3 1480.09
  19 0.925 302.5 1456.87
  20 0.975 297.6 1397.57
18900 20 6000
  1 0.025 296.8 1393.18
