# Chunk-averaged data for fix 3 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
1050 20 18000
  1 0.025 904.1 2433.91
  2 0.075 905.3 2462.36
  3 0.125 896.9 2452.3
  4 0.175 890.2 2527.88
  5 0.225 896.8 2517.2
  6 0.275 906.4 2475.21
  7 0.325 898.4 2508.27
  8 0.375 906.2 2470.17
  9 0.425 906 2481.36
  10 0.475 908.1 2528.61
  11 0.525 894.1 2581.35
  12 0.575 898.6 2569.7
  13 0.625 901.7 2559.55
  14 0.675 897 2511.92
  15 0.725 896 2545.19
  16 0.775 893 2578.83
  17 0.825 897.7 2501.72
  18 0.875 893.1 2467.97
  19 0.925 903.6 2455.75
  20 0.975 906.8 2505.61
2100 20 18000
  1 0.025 904.6 2457.69
  2 0.075 903.9 2457.09
  3 0.125 895.8 2463.7
  4 0.175 893.4 2455.36
  5 0.225 895 2576.87
  6 0.275 902.1 2490.5
  7 0.325 905.6 2540.21
  8 0.375 899.5 2548.71
  9 0.425 905.8 2532.78
  10 0.475 902.1 2509.74
  11 0.525 893.9 2597.2
  12 0.575 897.9 2580.57
  13 0.625 900.5 2562.46
  14 0.675 897.2 2563.01
  15 0.725 899.9 2565.88
  16 0.775 901 2539.79
  17 0.825 898.1 2551.9
  18 0.875 893.9 2525.95
  19 0.925 903.2 2435.09
  20 0.975 906.6 2553.08
3150 20 18000
  1 0.025 909.5 2484.73
  2 0.075 907 2453.39
  3 0.125 902.8 2475.83
  4 0.175 897.1 2454.56
  5 0.225 899.7 2530.23
  6 0.275 898.3 2497.11
  7 0.325 897.2 2510.76
  8 0.375 894.7 2450.78
  9 0.425 898.1 2492.02
  10 0.475 897.4 2509.94
  11 0.525 882.4 2635.33
  12 0.575 897.3 2546.62
  13 0.625 893.1 2588.74
  14 0.675 899.1 2457.46
  15 0.725 898.8 2561.21
  16 0.775 898.8 2503.33
  17 0.825 900.5 2634.45
  18 0.875 902.8 2435.62
  19 0.925 904.9 2554.88
  20 0.975 920.5 2511.47
4200 20 18000
  1 0.025 906.5 2422.76
  2 0.075 907.4 2411.54
  3 0.125 899.6 2483.33
  4 0.175 897.1 2466.34
  5 0.225 901 2536.05
  6 0.275 899.5 2534.98
  7 0.325 900.5 2493.06
  8 0.375 899.9 2494.81
  9 0.425 903.2 2500.05
  10 0.475 906.2 2613.92
  11 0.525 884.8 2674.01
  12 0.575 894.6 2619.76
  13 0.625 900.8 2546.64
  14 0.675 900.7 2516.03
  15 0.725 896.4 2523.56
  16 0.775 898.3 2568.8
  17 0.825 893.8 2571.66
  18 0.875 902.1 2495.19
  19 0.925 898.9 2490.76
  20 0.975 908.7 2427.49
5250 20 18000
  1 0.025 904 2384.17
  2 0.075 905.1 2385.98
  3 0.125 900.7 2491.59
  4 0.175 893.7 2473.3
  5 0.225 903.2 2519.71
  6 0.275 899.7 2531.47
  7 0.325 904.8 2486.12
  8 0.375 903 2546.64
  9 0.425 900.3 2515.85
  10 0.475 903.8 2594.64
  11 0.525 890.2 2660.04
  12 0.575 899.1 2679.35
  13 0.625 896.1 2576.72
  14 0.675 896.6 2506.26
  15 0.725 894.3 2547.42
  16 0.775 896.3 2557.17
  17 0.825 899 2544.58
  18 0.875 897.5 2534.24
  19 0.925 902.7 2438.35
  20 0.975 909.9 2415.14
6300 20 18000
  1 0.025 913.6 2378.07
  2 0.075 908.9 2427.55
  3 0.125 902.4 2468.84
  4 0.175 898.3 2503.68
  5 0.225 900.6 2466.64
  6 0.275 899.8 2527.39
  7 0.325 896.8 2427.75
  8 0.375 895.9 2454.53
  9 0.425 891.8 2519.73
  10 0.475 899 2542.26
  11 0.525 877.6 2674.57
  12 0.575 899.8 2539.23
  13 0.625 897.1 2558.01
  14 0.675 896.6 2596.19
  15 0.725 899.4 2546.26
  16 0.775 903.5 2596.38
  17 0.825 896.8 2515.87
  18 0.875 902.4 2560.82
  19 0.925 904.6 2488.25
  20 0.975 915.1 2457.09
7350 20 18000
  1 0.025 903.2 2323.13
  2 0.075 907.8 2402.61
  3 0.125 901.4 2508.18
  4 0.175 894.2 2441.26
  5 0.225 903 2497.71
  6 0.275 898.9 2505.24
  7 0.325 899.6 2567.5
  8 0.375 897.4 2479.26
  9 0.425 902.7 2528.64
  10 0.475 904.4 2595.23
  11 0.525 883.6 2661.56
  12 0.575 892.8 2596.23
  13 0.625 897.7 2552.12
  14 0.675 894.1 2563
  15 0.725 902.2 2532.97
  16 0.775 897.5 2566.22
  17 0.825 905.3 2526.98
  18 0.875 896.5 2536.29
  19 0.925 907.4 2476.73
  20 0.975 910.3 2473.54
8400 20 18000
  1 0.025 904.6 2358.12
  2 0.075 906.4 2394.04
  3 0.125 896.6 2494.03
  4 0.175 899.3 2482.36
  5 0.225 908.4 2518.17
  6 0.275 900.6 2510.53
  7 0.325 901.5 2490.38
  8 0.375 896.3 2505.39
  9 0.425 902.9 2553.58
  10 0.475 904.3 2611.08
  11 0.525 894.1 2705.79
  12 0.575 891.2 2665.38
  13 0.625 901.1 2500.85
  14 0.675 893.7 2518.63
  15 0.725 894.3 2593.09
  16 0.775 899.6 2545.97
  17 0.825 897 2570.04
  18 0.875 895.1 2465.86
  19 0.925 900.9 2502.26
  20 0.975 912.1 2420.92
9450 20 18000
  1 0.025 915.3 2328.66
  2 0.075 908.7 2409.36
  3 0.125 903.3 2451.49
  4 0.175 897.8 2481.27
  5 0.225 901.1 2500.76
  6 0.275 902.2 2522.39
  7 0.325 899.9 2542.63
  8 0.375 893.4 2479.69
  9 0.425 896.9 2558.64
  10 0.475 894.1 2607.71
  11 0.525 878.7 2698.88
  12 0.575 896.9 2697.31
  13 0.625 896.8 2560.41
  14 0.675 894.6 2494.7
  15 0.725 900 2617.42
  16 0.775 898.9 2500.44
  17 0.825 905.2 2507.59
  18 0.875 897.7 2472.28
  19 0.925 905.2 2472.14
  20 0.975 913.3 2407.02
10500 20 18000
  1 0.025 908.3 2272.75
  2 0.075 906.5 2386.37
  3 0.125 902.9 2388.59
  4 0.175 897.5 2444.63
  5 0.225 899.4 2492.18
  6 0.275 900 2440.5
  7 0.325 900.4 2508.65
  8 0.375 897.3 2518.17
  9 0.425 898.5 2586.46
  10 0.475 897.1 2651.47
  11 0.525 884.3 2713.44
  12 0.575 894.1 2634.61
  13 0.625 894.7 2632.7
  14 0.675 895.2 2560.67
  15 0.725 898.8 2557.53
  16 0.775 897.4 2620.41
  17 0.825 906.3 2490.11
  18 0.875 902.1 2512.33
  19 0.925 909.5 2453.79
  20 0.975 909.7 2360.88
11550 20 18000
  1 0.025 905.3 2306.48
  2 0.075 908.1 2399.29
  3 0.125 898.8 2418.09
  4 0.175 893.6 2470.32
  5 0.225 907.9 2473.1
  6 0.275 901.5 2509.84
  7 0.325 902.7 2500.18
  8 0.375 895.7 2493.45
  9 0.425 900.4 2558.71
  10 0.475 901.3 2707.23
  11 0.525 889.5 2764.86
  12 0.575 899.2 2720.74
  13 0.625 899.3 2577.03
  14 0.675 892.5 2532.46
  15 0.725 896.7 2539.68
  16 0.775 898 2516.01
  17 0.825 901.6 2498.34
  18 0.875 898.2 2517.03
  19 0.925 903.3 2414.78
  20 0.975 906.4 2416.65
12600 20 18000
  1 0.025 917.6 2327.94
  2 0.075 909.7 2371.43
  3 0.125 901.3 2414.07
  4 0.175 896.1 2472.18
  5 0.225 904.4 2483.95
  6 0.275 898.6 2538.07
  7 0.325 900 2547.84
  8 0.375 899.1 2498.86
  9 0.425 887.7 2591.88
  10 0.475 898.3 2652.28
  11 0.525 879.4 2739.83
  12 0.575 898.5 2651.63
  13 0.625 891.3 2584.39
  14 0.675 898.1 2563.17
  15 0.725 900.2 2502.97
  16 0.775 899.5 2524.13
  17 0.825 902.5 2496.01
  18 0.875 901.9 2494.98
  19 0.925 906.1 2449.9
  20 0.975 909.7 2422.94
13650 20 18000
  1 0.025 907.2 2325.69
