# Lattice constant (Angstroms), Volume (Angstrom), Total energy (eV), Cohesive energy (eV/atom)
2.85834688056924, 21.4777748496417, -18.8151355094623, -6.27171183648743
2.86549274777066, 21.6392612048827, -18.8871379376029, -6.29571264586764
2.87265647964009, 21.8019617381804, -18.9555667848861, -6.3185222616287
2.87983812083919, 21.965885578655, -19.0204651433073, -6.3401550477691
2.88703771614128, 22.1310419240664, -19.0818761498961, -6.36062538329871
2.89425531043164, 22.2974400413305, -19.1398429847384, -6.37994766157945
2.90149094870772, 22.4650892670388, -19.1944088534979, -6.39813628449931
2.90874467607948, 22.6339990079823, -19.2456169910006, -6.41520566366688
2.91601653776968, 22.8041787416798, -19.2935106457623, -6.43117021525411
2.92330657911411, 22.9756380169091, -19.3381330846035, -6.44604436153451
2.93061484556189, 23.1483864542431, -19.3795275760816, -6.45984252536054
2.9379413826758, 23.3224337465895, -19.4177373850749, -6.4725791283583
2.94528623613249, 23.4977896597347, -19.4528057702674, -6.48426859008912
2.95264945172282, 23.6744640328918, -19.484775970388, -6.49492532346268
2.96003107535212, 23.8524667792526, -19.5136912067311, -6.50456373557702
2.9674311530405, 24.0318078865439, -19.5395946630114, -6.51319822100381
2.97484973092311, 24.2124974175878, -19.5625294893325, -6.52084316311082
2.98228685525041, 24.3945455108666, -19.5825387897562, -6.52751292991874
2.98974257238854, 24.5779623810912, -19.5996656142164, -6.53322187140547
2.99721692881951, 24.7627583197747, -19.6139529556108, -6.53798431853692
3.00470997114156, 24.9489436958096, -19.6254437341523, -6.54181457805078
3.01222174606941, 25.1365289560497, -19.634180800818, -6.54472693360601
3.01975230043459, 25.3255246258962, -19.6402069213036, -6.54673564043452
3.02730168118567, 25.5159413098885, -19.6435647718234, -6.54785492394114
3.03486993538864, 25.7077896922988, -19.6442969333309, -6.54809897777698
3.04245711022711, 25.901080537732, -19.6424458788143, -6.54748195960476
3.05006325300268, 26.0958246917294, -19.6380539745372, -6.54601799151239
3.05768841113518, 26.2920330813776, -19.6311634644909, -6.54372115483031
3.06533263216302, 26.4897167159213, -19.621816467658, -6.54060548921933
3.07299596374343, 26.6888866873809, -19.6100549714125, -6.53668499047082
3.08067845365279, 26.8895541711755, -19.5959208193094, -6.53197360643645
3.08838014978692, 27.0917304267493, -19.5794557114617, -6.5264852371539
3.09610110016139, 27.2954267982037, -19.5607011916179, -6.52023373053931
3.10384135291179, 27.5006547149337, -19.5396986434613, -6.51323288115377
3.11160095629407, 27.7074256922694, -19.5164892846434, -6.50549642821445
3.1193799586848, 27.9157513321216, -19.4911141536503, -6.49703805121677
3.12717840858152, 28.1256433236336, -19.4636141120515, -6.48787137068384
3.13499635460297, 28.3371134438364, -19.4340298330678, -6.47800994435593
3.14283384548948, 28.5501735583096, -19.4024017948666, -6.46746726495553
3.1506909301032, 28.7648356218476, -19.3687702775637, -6.45625675918789
3.15856765742846, 28.9811116791299, -19.3331753512725, -6.4443917837575
3.16646407657203, 29.1990138653973, -19.2956568763759, -6.43188562545863
3.17438023676346, 29.4185544071323, -19.2562544947459, -6.41875149824862
3.18231618735537, 29.6397456227458, -19.2150076211279, -6.40500254037595
3.19027197782376, 29.8625999232679, -19.1719554441214, -6.39065181470715
3.19824765776831, 30.0871298130441, -19.1271369145298, -6.37571230484328
3.20624327691274, 30.3133478904373, -19.0805907401591, -6.36019691338638
3.21425888510502, 30.5412668485346, -19.0323553850408, -6.34411846168025
3.22229453231778, 30.7708994758593, -18.9824690588632, -6.32748968628772
