# Chunk-averaged data for fix 3 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
1050 20 12000
  1 0.025 599.4 1464.16
  2 0.075 597.1 1513.82
  3 0.125 594.1 1451.35
  4 0.175 598.7 1497.11
  5 0.225 599.8 1461.81
  6 0.275 601.3 1521.2
  7 0.325 599.4 1464.06
  8 0.375 609.5 1508.33
  9 0.425 600.2 1452.31
  10 0.475 606.6 1480.53
  11 0.525 597.7 1545.68
  12 0.575 600.4 1531.55
  13 0.625 602.6 1456.02
  14 0.675 605.4 1513.44
  15 0.725 595.6 1513.28
  16 0.775 595.3 1517.02
  17 0.825 605.2 1519.38
  18 0.875 602.2 1515.42
  19 0.925 591.1 1563.7
  20 0.975 598.4 1523.19
2100 20 12000
  1 0.025 602.1 1438.48
  2 0.075 600.9 1432.97
  3 0.125 598.5 1448.41
  4 0.175 599.3 1484.95
  5 0.225 602.3 1501.84
  6 0.275 605.5 1488.17
  7 0.325 604.5 1462.17
  8 0.375 611.9 1498.59
  9 0.425 601.7 1550.88
  10 0.475 602.2 1544.42
  11 0.525 598.5 1526.68
  12 0.575 598.4 1542.47
  13 0.625 598.2 1523.83
  14 0.675 600.9 1482.8
  15 0.725 592.3 1502.63
  16 0.775 591.3 1505.11
  17 0.825 602.1 1478.33
  18 0.875 599.3 1482.28
  19 0.925 593.4 1482.03
  20 0.975 596.7 1487.36
3150 20 12000
  1 0.025 605.6 1386.36
  2 0.075 602.5 1457
  3 0.125 598.1 1494.53
  4 0.175 601.1 1452.44
  5 0.225 601.3 1462.9
  6 0.275 600.8 1483.54
  7 0.325 599.7 1533.24
  8 0.375 605.6 1485.75
  9 0.425 600.6 1528.59
  10 0.475 599.5 1538.52
  11 0.525 596.9 1577.57
  12 0.575 600.4 1491.73
  13 0.625 600.8 1501.33
  14 0.675 601 1538.17
  15 0.725 592.7 1543.76
  16 0.775 593.3 1497.16
  17 0.825 602.4 1510.71
  18 0.875 600.2 1481.11
  19 0.925 594.4 1504.11
  20 0.975 603.1 1467.64
4200 20 12000
  1 0.025 602 1456.1
  2 0.075 598.7 1436.74
  3 0.125 598.7 1426.19
  4 0.175 599.6 1473.48
  5 0.225 600.1 1461.75
  6 0.275 601.5 1458.82
  7 0.325 599.7 1518.39
  8 0.375 608 1508.59
  9 0.425 600.5 1569.47
  10 0.475 606.5 1520.77
  11 0.525 598.6 1558.88
  12 0.575 603 1515.84
  13 0.625 601.9 1577.24
  14 0.675 604.2 1541.36
  15 0.725 594.9 1487.76
  16 0.775 592.7 1551.2
  17 0.825 600.5 1490.87
  18 0.875 596.4 1437.82
  19 0.925 592.6 1449.91
  20 0.975 599.9 1431.27
5250 20 12000
  1 0.025 604.4 1462.9
  2 0.075 601 1419.22
  3 0.125 602.1 1407.29
  4 0.175 603.6 1425.99
  5 0.225 602.5 1492.98
  6 0.275 603.2 1485.83
  7 0.325 602.6 1501.46
  8 0.375 610.5 1528.31
  9 0.425 597.4 1584.72
  10 0.475 602 1570.48
  11 0.525 596.4 1608.74
  12 0.575 595.5 1542.24
  13 0.625 596 1501.49
  14 0.675 600.5 1480.89
  15 0.725 591 1492.53
  16 0.775 594.2 1513.7
  17 0.825 603.1 1470.16
  18 0.875 598.4 1495.4
  19 0.925 594.3 1468.81
  20 0.975 601.3 1461.24
6300 20 12000
  1 0.025 604 1380.48
  2 0.075 597.8 1368.08
  3 0.125 596.4 1434.49
  4 0.175 598 1470.75
  5 0.225 599.9 1466.19
  6 0.275 601.9 1465.41
  7 0.325 602.2 1538.33
  8 0.375 606.8 1533.05
  9 0.425 601.7 1544.57
  10 0.475 600.3 1546.85
  11 0.525 595.6 1617.31
  12 0.575 595.2 1553.15
  13 0.625 601.5 1571.75
  14 0.675 602.9 1488.81
  15 0.725 595.7 1532.8
  16 0.775 596.5 1482.97
  17 0.825 605 1495.98
  18 0.875 599.5 1523.76
  19 0.925 596.7 1454.68
  20 0.975 602.4 1429.59
7350 20 12000
  1 0.025 601.2 1397.08
  2 0.075 599.7 1386.88
  3 0.125 600.3 1398.7
  4 0.175 600.3 1479.19
  5 0.225 603.4 1426.25
  6 0.275 602.9 1510.63
  7 0.325 602.4 1535.52
  8 0.375 609.6 1524.14
  9 0.425 600.2 1594.24
  10 0.475 601.6 1582.31
  11 0.525 598.6 1574.85
  12 0.575 599.3 1583.23
  13 0.625 600 1538.66
  14 0.675 602.6 1528.41
  15 0.725 593.1 1482.23
  16 0.775 593.7 1495.8
  17 0.825 599.6 1507.78
  18 0.875 595.6 1484.46
  19 0.925 594.2 1444.7
  20 0.975 601.7 1436.07
8400 20 12000
  1 0.025 604.2 1395.4
  2 0.075 604.2 1408.45
  3 0.125 602.4 1442.29
  4 0.175 604 1433.75
  5 0.225 599.9 1472.65
