# Chunk-averaged data for fix 3 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
1050 20 6000
  1 0.025 295 489.693
  2 0.075 298.8 497.719
  3 0.125 305.5 504.205
  4 0.175 300.2 513.875
  5 0.225 299.3 516.757
  6 0.275 290.5 501.045
  7 0.325 297.9 506.259
  8 0.375 295.2 487.887
  9 0.425 299.7 497.48
  10 0.475 293.3 526.748
  11 0.525 296.7 504.23
  12 0.575 301.7 518.965
  13 0.625 300.8 515.709
  14 0.675 304.3 504.721
  15 0.725 300.4 501.978
  16 0.775 304.4 495.043
  17 0.825 303.9 487.371
  18 0.875 300 501.098
  19 0.925 309 487.711
  20 0.975 303.4 492.7
2100 20 6000
  1 0.025 295.6 496.733
  2 0.075 301.1 527.704
  3 0.125 304.1 509.324
  4 0.175 302.9 500.962
  5 0.225 300.3 480.683
  6 0.275 293.8 491.328
  7 0.325 298.8 497.965
  8 0.375 295.5 501.506
  9 0.425 297.1 492.173
  10 0.475 298.4 525.571
  11 0.525 294.6 518.525
  12 0.575 303.8 507.54
  13 0.625 296.2 500.471
  14 0.675 305.3 508.843
  15 0.725 300.7 481.244
  16 0.775 301.6 510.672
  17 0.825 304.7 494.543
  18 0.875 298.8 500.253
  19 0.925 304.3 481.764
  20 0.975 302.4 485.481
3150 20 6000
  1 0.025 294.6 488.85
  2 0.075 300 502.517
  3 0.125 305.5 497.579
  4 0.175 306 499.594
  5 0.225 299.4 525.509
  6 0.275 293.7 504.969
  7 0.325 300.4 502.253
  8 0.375 299.1 506.69
  9 0.425 301.1 505.701
  10 0.475 296.4 516.878
  11 0.525 297.1 493.161
  12 0.575 306.2 494.267
  13 0.625 296 494.999
  14 0.675 302.8 488.191
  15 0.725 299.6 507.902
  16 0.775 297.6 495.415
  17 0.825 301.1 504.627
  18 0.875 296.6 499.892
  19 0.925 303.5 503.894
  20 0.975 303.3 496.492
4200 20 6000
  1 0.025 291.3 482.799
  2 0.075 301.3 489.712
  3 0.125 304.6 513.427
  4 0.175 303.7 518.079
