# LAMMPS data file written by OVITO Basic 3.8.4

58 atoms
2 atom types

0.0 10.43646594 xlo xhi
0.0 10.43646594 ylo yhi
0.0 10.43646594 zlo zhi

Masses

1 24.305  # Mg
2 26.981538  # Al

Atoms  # atomic

1 1 0.0 0.0 0.0
2 1 7.0236031901 3.4128627499 3.4128627499
3 1 3.4128627499 7.0236031901 3.4128627499
4 1 3.4128627499 3.4128627499 7.0236031901
5 1 1.8053702201 1.8053702201 1.8053702201
6 1 1.4940291507 8.9424367893 5.6434978754
7 1 10.0112010346 3.7242038193 3.7242038193
8 1 1.4940291507 5.6434978754 8.9424367893
9 1 8.9424367893 1.4940291507 5.6434978754
10 1 5.6434978754 1.4940291507 8.9424367893
11 1 3.7242038193 10.0112010346 3.7242038193
12 1 3.7242038193 3.7242038193 10.0112010346
13 1 5.6434978754 8.9424367893 1.4940291507
14 1 8.9424367893 5.6434978754 1.4940291507
15 1 1.4940291507 1.4940291507 4.7929680646
16 1 4.7929680646 1.4940291507 1.4940291507
17 1 1.4940291507 4.7929680646 1.4940291507
18 1 5.21823297 5.21823297 5.21823297
19 1 1.8053702201 8.6310957199 8.6310957199
20 1 8.6310957199 1.8053702201 8.6310957199
21 1 8.6310957199 8.6310957199 1.8053702201
22 1 7.0236031901 7.0236031901 7.0236031901
23 1 6.7122621207 3.7242038193 0.4252649054
24 1 4.7929680646 8.9424367893 8.9424367893
25 1 6.7122621207 0.4252649054 3.7242038193
26 1 3.7242038193 6.7122621207 0.4252649054
27 1 0.4252649054 6.7122621207 3.7242038193
28 1 8.9424367893 4.7929680646 8.9424367893
29 1 8.9424367893 8.9424367893 4.7929680646
30 1 0.4252649054 3.7242038193 6.7122621207
31 1 3.7242038193 0.4252649054 6.7122621207
32 1 6.7122621207 6.7122621207 10.0112010346
33 1 10.0112010346 6.7122621207 6.7122621207
34 1 6.7122621207 10.0112010346 6.7122621207
35 2 9.4918138175 0.9446521225 2.8828869032
36 2 7.5535790368 0.9446521225 0.9446521225
37 2 9.4918138175 2.8828869032 0.9446521225
38 2 0.9446521225 9.4918138175 2.8828869032
39 2 2.8828869032 9.4918138175 0.9446521225
40 2 0.9446521225 7.5535790368 0.9446521225
41 2 0.9446521225 0.9446521225 7.5535790368
42 2 2.8828869032 0.9446521225 9.4918138175
43 2 0.9446521225 2.8828869032 9.4918138175
44 2 4.2735808475 4.2735809519 2.3353460668
45 2 2.3353460668 4.2735808475 4.2735809519
46 2 4.2735809519 2.3353460668 4.2735808475
47 2 4.2735809519 6.1628850925 8.1011198732
48 2 2.3353460668 6.1628850925 6.1628850925
49 2 4.2735809519 8.1011198732 6.1628850925
50 2 6.1628850925 4.2735809519 8.1011198732
51 2 8.1011198732 4.2735809519 6.1628850925
52 2 6.1628850925 2.3353460668 6.1628850925
53 2 6.1628850925 6.1628850925 2.3353460668
54 2 8.1011198732 6.1628850925 4.2735809519
55 2 6.1628850925 8.1011198732 4.2735809519
56 2 9.4918138175 9.4918139219 7.5535790368
57 2 7.5535790368 9.4918138175 9.4918139219
58 2 9.4918139219 7.5535790368 9.4918138175
