# Lattice constant (Angstroms), Volume (Angstrom), Total energy (eV), Cohesive energy (eV/atom)
3.83813034484705, 56.540436701826, -14.3484514894412, -3.5871128723603
3.84772567070917, 56.9655509937222, -14.4722907932416, -3.6180726983104
3.85734498488594, 57.3938616203429, -14.5893224769149, -3.64733061922874
3.86698834734815, 57.8253926141799, -14.6996954952741, -3.67492387381851
3.87665581821652, 58.2601681884196, -14.8035565015977, -3.70088912539943
3.88634745776206, 58.6982127383014, -14.9010498918489, -3.72526247296223
3.89606332640647, 59.139550842487, -14.9923178215321, -3.74807945538302
3.90580348472248, 59.5842072644394, -15.0775002276998, -3.76937505692494
3.91556799343429, 60.0322069538122, -15.156734868511, -3.78918371712775
3.92535691341788, 60.4835750478494, -15.2301573312157, -3.80753933280392
3.93517030570142, 60.9383368727962, -15.2979010704327, -3.82447526760817
3.94500823146567, 61.3965179453201, -15.3600974297445, -3.84002435743612
3.95487075204434, 61.858143973942, -15.4168756595904, -3.85421891489761
3.96475792892445, 62.3232408604796, -15.4683629558473, -3.86709073896184
3.97466982374676, 62.7918347014999, -15.514684468234, -3.8786711170585
3.98460649830612, 63.2639517897842, -15.5559633374871, -3.88899083437178
3.99456801455189, 63.7396186158029, -15.5923207131223, -3.89808017828057
4.00455443458827, 64.218861869202, -15.623875775807, -3.90596894395176
4.01456582067474, 64.7017084403008, -15.6507457691944, -3.9126864422986
4.02460223522643, 65.1881854216005, -15.6730460107288, -3.9182615026822
4.03466374081449, 65.6783201093046, -15.6908899290033, -3.92272248225083
4.04475040016653, 66.1721400048502, -15.7043890740941, -3.92609726852352
4.05486227616695, 66.6696728164513, -15.7136531498372, -3.9284132874593
4.06499943185736, 67.1709464606536, -15.7187900314764, -3.9296975078691
4.07516193043701, 67.6759890639007, -15.7199057886805, -3.92997644717012
4.0853498352631, 68.1848289641123, -15.7171047113541, -3.92927617783854
4.09556320985126, 68.6974947122741, -15.7104893250099, -3.92762233125248
4.10580211787589, 69.2140150740404, -15.7001604217029, -3.92504010542571
4.11606662317057, 69.7344190313473, -15.6862170714421, -3.92155426786052
4.1263567897285, 70.2587357840395, -15.6687566544924, -3.91718916362311
4.13667268170282, 70.7869947515086, -15.6478748722471, -3.91196871806176
4.14701436340708, 71.3192255743433, -15.6236657781245, -3.90591644453113
4.1573818993156, 71.8554581159933, -15.596221789856, -3.899055447464
4.16777535406389, 72.3957224644444, -15.5656337178576, -3.8914084294644
4.17819479244905, 72.9400489339071, -15.5319907793398, -3.88299769483496
4.18864027943017, 73.4884680665172, -15.4953806242776, -3.87384515606941
4.19911188012875, 74.0410106340497, -15.4558893509003, -3.86397233772508
4.20960965982907, 74.5977076396453, -15.4136015298831, -3.85340038247077
4.22013368397864, 75.15859031955, -15.3686002205231, -3.84215005513077
4.23068401818858, 75.723690144868, -15.3209669938597, -3.83024174846493
4.24126072823406, 76.2930388233274, -15.2707819488702, -3.81769548721756
4.25186388005464, 76.8666683010591, -15.2181237351274, -3.80453093378184
4.26249353975478, 77.4446107643893, -15.163069568494, -3.79076739212351
4.27314977360416, 78.0268986416461, -15.1056952537463, -3.77642381343657
4.28383264803818, 78.6135646049783, -15.0460751994587, -3.76151879986467
4.29454222965827, 79.2046415721889, -14.9842824407747, -3.74607061019367
4.30527858523242, 79.8001627085823, -14.9203886534614, -3.73009716336534
4.3160417816955, 80.400161428825, -14.8544641766724, -3.71361604416809
4.32683188614974, 81.0046713988205, -14.7865780265417, -3.69664450663543
