ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
12000
ITEM: BOX BOUNDS xy xz yz pp pp pp
-2.4670293897178297e-01 2.5971702938971795e+01 0.0000000000000000e+00
-1.9482629144055430e-01 2.5919826291441552e+01 0.0000000000000000e+00
-1.4945511065686361e+00 2.0729455110656957e+02 0.0000000000000000e+00
ITEM: ATOMS id type x y z c_peratom fx fy fz 
1 1 0.741662 1.2315 2.5348 -7.9007 0.171553 0.387209 -0.864732 
2 1 0.816415 1.10698 7.5836 -7.80184 0.26129 0.0986731 0.182619 
3 1 0.991912 1.17074 12.8667 -8.04826 0.949557 -0.470546 0.37832 
41 1 0.700505 6.32178 2.34825 -7.76757 -0.218856 0.712267 -0.879833 
42 1 0.844504 6.27493 7.51186 -8.30682 -1.01173 -0.172033 -0.40412 
43 1 0.803781 6.31328 12.7035 -7.83254 0.00131365 0.245327 0.612779 
81 1 0.64061 11.5134 2.31483 -7.74914 0.863743 -0.95894 -0.320034 
82 1 0.855882 11.481 7.49713 -8.19429 0.351114 -0.945299 -0.44714 
83 1 0.914277 11.4163 12.6462 -7.96782 1.45311 -0.648939 1.08688 
121 1 0.869348 16.806 2.37434 -7.78513 -0.628628 0.400982 -1.09652 
122 1 0.970271 16.8496 7.51521 -8.07702 -0.897717 -0.110788 -0.641648 
123 1 0.844211 16.7976 12.6614 -7.7741 0.866172 -1.45023 0.84427 
161 1 1.03568 22.0769 2.35197 -7.90126 -0.328187 -0.416898 0.503843 
162 1 0.749611 22.0417 7.53798 -7.28754 0.656224 -0.297339 0.176168 
163 1 0.892797 21.8712 12.8441 -8.17854 0.620883 0.552265 -0.186093 
201 1 6.17303 1.34985 2.57655 -7.52055 -0.357059 -1.23377 -0.784626 
202 1 5.97472 1.26992 7.73944 -7.95594 1.03551 -0.849453 -1.21991 
203 1 6.23868 1.02029 12.8372 -7.84477 -0.560773 0.207441 -0.0499035 
241 1 5.96524 6.40794 2.49862 -7.53491 -0.291889 0.0404206 -0.0235461 
242 1 6.09189 6.37588 7.62489 -7.47095 -0.70231 -0.189474 0.639675 
243 1 6.12783 6.22641 12.7649 -7.98823 -0.824157 -0.0160331 0.48947 
