# Chunk-averaged data for fix 3 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
1050 20 8640
  1 0.025 432 295.832
  2 0.075 432.1 304.361
  3 0.125 431.9 305.316
  4 0.175 432 303.193
  5 0.225 432 295.132
  6 0.275 432 307.997
  7 0.325 432 293.703
  8 0.375 432 299.406
  9 0.425 431.9 314.513
  10 0.475 432.1 307.926
  11 0.525 432 315.06
  12 0.575 432 299.816
  13 0.625 432 304.834
  14 0.675 432 298.862
  15 0.725 432 300.024
  16 0.775 432 303.904
  17 0.825 432 307.617
  18 0.875 431.9 301.688
  19 0.925 432.1 299.446
  20 0.975 432 292.631
2100 20 8640
  1 0.025 432 287.219
  2 0.075 432 293.966
  3 0.125 432 295.967
  4 0.175 432 319.092
  5 0.225 432 300.534
  6 0.275 432 305.57
  7 0.325 432 302.609
  8 0.375 432 296.551
  9 0.425 432 306.762
  10 0.475 432 318.011
  11 0.525 431.9 327.821
  12 0.575 432 304.61
  13 0.625 432.1 304.458
  14 0.675 432 299.071
  15 0.725 432 302.603
  16 0.775 432 300.776
  17 0.825 432 308.157
  18 0.875 432 298.136
  19 0.925 432 316.16
  20 0.975 432 299.271
3150 20 8640
  1 0.025 432 286.841
  2 0.075 432 301.901
  3 0.125 432 308.69
  4 0.175 432 301.831
  5 0.225 432 296.161
  6 0.275 432 303.867
  7 0.325 432 297.823
  8 0.375 432 296.171
  9 0.425 432 298.093
  10 0.475 432 312.093
  11 0.525 432 311.475
  12 0.575 432 304.532
  13 0.625 432 305.51
  14 0.675 432 306.557
  15 0.725 432 306.845
  16 0.775 432 307.886
  17 0.825 432 315.521
  18 0.875 432 295.893
  19 0.925 432 311.733
  20 0.975 432 301.556
4200 20 8640
  1 0.025 432 296.431
  2 0.075 432 299.333
  3 0.125 432 295.129
  4 0.175 432 313.707
  5 0.225 432 290.147
  6 0.275 432.1 298.835
  7 0.325 431.9 302.475
  8 0.375 432 314.862
  9 0.425 432 306.016
  10 0.475 432 291.298
  11 0.525 432 311.33
  12 0.575 432 313.914
  13 0.625 432 308.203
  14 0.675 432 309.618
  15 0.725 431.9 303.121
  16 0.775 432.1 301.843
  17 0.825 432 294.248
  18 0.875 432 306.094
  19 0.925 432 296.885
  20 0.975 432 294.814
5250 20 8640
  1 0.025 432 298.694
  2 0.075 432 298.876
  3 0.125 432 287.935
  4 0.175 432 295.754
  5 0.225 432 290.522
  6 0.275 432 309.997
  7 0.325 432 309.269
  8 0.375 432 316.781
  9 0.425 432 307.343
  10 0.475 432 308.876
  11 0.525 432 320.405
  12 0.575 432 310.178
  13 0.625 432 305.773
  14 0.675 432 308.34
  15 0.725 432 300.632
  16 0.775 432 305.355
  17 0.825 432 295.659
  18 0.875 432 283.369
  19 0.925 432 287.96
  20 0.975 432 291.151
6300 20 8640
  1 0.025 431.9 286.478
  2 0.075 432.1 291.854
  3 0.125 432 291.49
  4 0.175 432 289.646
  5 0.225 432 300.378
  6 0.275 432 309.664
  7 0.325 432 310.952
  8 0.375 432 314.875
  9 0.425 432 316.436
  10 0.475 432 319.072
  11 0.525 432 312
  12 0.575 432 315.127
  13 0.625 432 313.927
  14 0.675 432 297.368
  15 0.725 432 304.475
  16 0.775 432 308.694
  17 0.825 432 297.549
  18 0.875 432 291.664
  19 0.925 432 307.216
  20 0.975 432 294.123
7350 20 8640
  1 0.025 432 270.835
  2 0.075 432 287.301
  3 0.125 432 296.167
  4 0.175 432 298.021
  5 0.225 432 298.485
  6 0.275 432 313.543
  7 0.325 432 304.381
  8 0.375 432 307.617
  9 0.425 432.1 320.854
  10 0.475 431.9 305.83
  11 0.525 432 327.695
  12 0.575 432 320.155
  13 0.625 432 306.911
  14 0.675 432 294.351
  15 0.725 432 308.175
  16 0.775 432 312.497
  17 0.825 432 295.264
  18 0.875 432 302.386
  19 0.925 432 305.219
  20 0.975 432 297.534
8400 20 8640
  1 0.025 432 292.075
  2 0.075 432 286.754
  3 0.125 432 295.866
  4 0.175 432 289.895
  5 0.225 432 315.995
  6 0.275 432 303.764
  7 0.325 432 299.401
  8 0.375 432 307.371
  9 0.425 432 316.356
  10 0.475 432 321.71
  11 0.525 432 317.196
  12 0.575 432 308.434
  13 0.625 432 304.314
  14 0.675 432 305.533
  15 0.725 432 302.795
  16 0.775 432 303.882
  17 0.825 432 314.022
  18 0.875 432 301.778
  19 0.925 432 309.098
  20 0.975 432 285.628
9450 20 8640
  1 0.025 432 292.949
  2 0.075 432 292.289
  3 0.125 432 291.708
  4 0.175 432 298.484
  5 0.225 432 301.104
  6 0.275 432 311.284
  7 0.325 432 299.886
  8 0.375 432 310.561
  9 0.425 432 307.494
  10 0.475 431.9 321.57
  11 0.525 432.1 330.118
  12 0.575 432 309.228
  13 0.625 432 309.601
  14 0.675 432 306.757
  15 0.725 432 311.694
  16 0.775 432 301.852
  17 0.825 432.1 297.536
  18 0.875 431.9 302.936
  19 0.925 432 291.296
  20 0.975 432 289.38
10500 20 8640
  1 0.025 432 283.889
  2 0.075 432 295.706
  3 0.125 432 293.127
  4 0.175 432 302.064
  5 0.225 432 305.277
  6 0.275 432 305.043
  7 0.325 432 304.304
  8 0.375 432 310.238
  9 0.425 432 312.387
  10 0.475 432 314.854
  11 0.525 432 331.343
  12 0.575 432 323.166
  13 0.625 432 313.115
  14 0.675 432 308.308
  15 0.725 431.9 296.218
  16 0.775 432.1 291.502
  17 0.825 432 296.999
  18 0.875 432 291.237
  19 0.925 432 292.234
  20 0.975 432 281.662
11550 20 8640
  1 0.025 432 279.062
  2 0.075 432 292.925
  3 0.125 432 291.308
  4 0.175 432 300.096
  5 0.225 432 308.859
  6 0.275 432 302.872
  7 0.325 432 296.886
  8 0.375 432 311.261
  9 0.425 432 316.09
  10 0.475 432 318.917
  11 0.525 432.1 329.938
  12 0.575 431.9 313.779
  13 0.625 432 314.802
  14 0.675 432 301.966
  15 0.725 432 301.216
  16 0.775 432 304.325
  17 0.825 432 300.375
  18 0.875 431.9 291.4
  19 0.925 432.1 300.742
  20 0.975 432 282.745
12600 20 8640
  1 0.025 432 292.891
  2 0.075 432 290.755
  3 0.125 432 296.043
  4 0.175 432 298.241
  5 0.225 432 302.843
  6 0.275 432 301.598
  7 0.325 432 302.221
  8 0.375 432 312.674
  9 0.425 432 318.249
  10 0.475 432 321.438
  11 0.525 432 342.48
  12 0.575 432 319.606
  13 0.625 432 316.43
  14 0.675 432 301.958
  15 0.725 432 303.729
  16 0.775 432 302.757
  17 0.825 432 300.264
  18 0.875 432.1 290.253
  19 0.925 431.9 293.194
  20 0.975 432 283.367
13650 20 8640
  1 0.025 432 284.588
  2 0.075 432 285.626
  3 0.125 432 285.916
  4 0.175 432 292.017
  5 0.225 432 296.352
  6 0.275 432 318.702
  7 0.325 432 316.03
  8 0.375 432 317.243
  9 0.425 432 304.501
  10 0.475 432 319.969
  11 0.525 432 323.718
  12 0.575 432 315.101
  13 0.625 432 304.868
  14 0.675 432 303.204
  15 0.725 432 301.815
  16 0.775 431.9 320.538
  17 0.825 432.1 306.607
  18 0.875 431.9 300.705
  19 0.925 432.1 292.415
  20 0.975 432 285.169
14700 20 8640
  1 0.025 432 293.347
  2 0.075 432 286.737
  3 0.125 432 292.887
  4 0.175 432 302.166
  5 0.225 432 303.139
  6 0.275 432 299.869
  7 0.325 432 311.978
  8 0.375 432 318.113
  9 0.425 432 310.931
  10 0.475 432 317.611
  11 0.525 432 323.726
  12 0.575 432 310.908
  13 0.625 432 319.698
  14 0.675 432 318.176
  15 0.725 432 319.264
  16 0.775 432 299.608
  17 0.825 432 299.565
  18 0.875 432 285.675
  19 0.925 432 300.88
  20 0.975 432 288.698
15750 20 8640
  1 0.025 432 300.663
  2 0.075 432 290.393
  3 0.125 432 302.107
  4 0.175 432 298.012
  5 0.225 432 299.542
  6 0.275 432 302.822
  7 0.325 432 317.808
  8 0.375 432 315.36
  9 0.425 431.9 311.16
  10 0.475 432.1 315.282
  11 0.525 432 323.324
  12 0.575 432 321.24
  13 0.625 432 314.087
  14 0.675 432 294.145
  15 0.725 432.1 295.078
  16 0.775 431.9 300.472
  17 0.825 432 303.285
  18 0.875 432 289.739
  19 0.925 432 288.44
  20 0.975 432 287.002
16800 20 8640
  1 0.025 432 285.976
  2 0.075 432 300.397
  3 0.125 432 298.033
  4 0.175 432 298.398
  5 0.225 431.9 305.6
  6 0.275 432.1 308.277
  7 0.325 432 292.03
  8 0.375 432 321.994
  9 0.425 432 307.973
  10 0.475 432 325.629
  11 0.525 432 319.104
  12 0.575 432 308.632
  13 0.625 432 309.435
  14 0.675 432 296.553
  15 0.725 432 309.02
  16 0.775 432 303.035
  17 0.825 432 301.848
  18 0.875 432 300.466
  19 0.925 432 288.266
  20 0.975 432 284.167
17850 20 8640
  1 0.025 432 286.527
  2 0.075 432 288.977
  3 0.125 432 294.347
  4 0.175 432 301.469
  5 0.225 432 300.585
  6 0.275 432 308.65
  7 0.325 432 307.063
  8 0.375 432 316.844
  9 0.425 432 318.22
  10 0.475 432 328.918
  11 0.525 432 321.563
  12 0.575 432 317.903
  13 0.625 432 304.052
  14 0.675 432 294.648
  15 0.725 432 308.099
  16 0.775 432 304.16
  17 0.825 432 295.803
  18 0.875 432 290.836
  19 0.925 432 294.946
  20 0.975 432 294.062
18900 20 8640
  1 0.025 432 287.69
  2 0.075 432 305.862
  3 0.125 432 306.063
  4 0.175 432 302.016
  5 0.225 432 298.046
  6 0.275 432 294.998
  7 0.325 432 313.322
  8 0.375 432 326.144
  9 0.425 432 312.829
  10 0.475 432 315.907
  11 0.525 432 315.897
  12 0.575 432 311.012
  13 0.625 432 306.768
  14 0.675 432 297.746
  15 0.725 432 299.503
  16 0.775 432 297.377
  17 0.825 432 297.248
  18 0.875 432 291.968
  19 0.925 432 284.822
  20 0.975 432 292.019
19950 20 8640
  1 0.025 432 273.037
  2 0.075 432 291.837
  3 0.125 432 301.641
  4 0.175 431.9 295.027
  5 0.225 432.1 303.657
  6 0.275 432 308.19
  7 0.325 432 316.679
  8 0.375 432 315.349
  9 0.425 432 323.817
  10 0.475 432 320.263
  11 0.525 432 314.89
  12 0.575 432 310.447
  13 0.625 432 314.073
  14 0.675 432 306.158
  15 0.725 431.9 292.518
  16 0.775 432.1 291.946
  17 0.825 432 308.124
  18 0.875 432 299.485
  19 0.925 432.1 290.708
  20 0.975 431.9 287.345
21000 20 8640
  1 0.025 432 284.873
  2 0.075 432 293.983
  3 0.125 432 296.716
  4 0.175 432 296.607
  5 0.225 432 307.351
  6 0.275 432 310.732
  7 0.325 432 312.384
  8 0.375 431.9 309.295
  9 0.425 432.1 309.133
