# Lattice constant (Angstroms), Volume (Angstrom), Total energy (eV), Cohesive energy (eV/atom)
4.1391489570978, 70.9141933900874, -19.9771781448894, 4.99429453622236
4.14949682949055, 71.4473805896734, -20.0701538905704, 5.0175384726426
4.15987057156427, 71.9845766988473, -20.158154649546, 5.03953866238649
4.17027024799318, 72.5258118596608, -20.2412783970124, 5.0603195992531
4.18069592361317, 73.0711164407964, -20.3196216295279, 5.07990540738197
4.1911476634222, 73.6205210392718, -20.3932793786499, 5.09831984466247
4.20162553258075, 74.1740564821565, -20.4623452462668, 5.11558631156669
4.21212959641221, 74.7317538283013, -20.5269114043807, 5.13172785109518
4.22265992040324, 75.2936443700815, -20.5870686122248, 5.1467671530562
4.23321657020424, 75.8597596351523, -20.6429062489939, 5.16072656224848
4.24379961162975, 76.4301313882178, -20.6945123102123, 5.17362807755307
4.25440911065883, 77.0047916328138, -20.7419734322727, 5.18549335806818
4.26504513343548, 77.5837726131029, -20.7853749185365, 5.19634372963413
4.27570774626906, 78.1671068156841, -20.8248007341965, 5.20620018354913
4.28639701563474, 78.7548269714155, -20.8603335398905, 5.21508338497263
4.29711300817382, 79.346966057251, -20.8920547052737, 5.22301367631843
4.30785579069426, 79.9435572980903, -20.9200443108203, 5.23001107770508
4.31862543017099, 80.5446341686434, -20.944381184537, 5.23609529613424
4.32942199374642, 81.1502303953088, -20.9651429011736, 5.24128572529339
4.34024554873079, 81.7603799580659, -20.9824058012329, 5.24560145030824
4.35109616260261, 82.3751170923815, -20.9962450169489, 5.24906125423722
4.36197390300912, 82.9944762911311, -21.0067344676979, 5.25168361692446
4.37287883776664, 83.6184923065337, -21.0139468945743, 5.25348672364358
4.38381103486106, 84.2472001521024, -21.0179538385733, 5.25448845964333
4.39477056244821, 84.8806351046085, -21.0188256815912, 5.2547064203978
4.40575748885433, 85.5188327060612, -21.0166254092923, 5.25415635232308
4.41677188257647, 86.1618287657016, -21.0114058205279, 5.25285145513198
4.42781381228291, 86.8096593620123, -21.003218445922, 5.2508046114805
4.43888334681362, 87.4623608447414, -20.9921144138081, 5.24802860345203
4.44998055518065, 88.1199698369422, -20.9781444465075, 5.24453611162688
4.4611055065686, 88.7825232370282, -20.9613588641579, 5.24033971603947
4.47225827033502, 89.4500582208435, -20.9418075776702, 5.23545189441755
4.48343891601086, 90.1226122437486, -20.919540098691, 5.22988502467275
4.49464751330089, 90.8002230427221, -20.8946055282897, 5.22365138207244
4.50588413208414, 91.482928638478, -20.8670525673097, 5.21676314182742
4.51714884241435, 92.1707673375993, -20.8369295083373, 5.20923237708432
4.52844171452039, 92.8637777346871, -20.8042842404892, 5.20107106012229
4.53976281880669, 93.5619987145263, -20.7691642481445, 5.19229106203614
4.5511122258537, 94.2654694542674, -20.731616609022, 5.1829041522555
4.56249000641834, 94.9742294256246, -20.6916879991065, 5.17292199977662
4.57389623143438, 95.6883183970908, -20.6494246857067, 5.16235617142666
4.58533097201297, 96.4077764361689, -20.6048725362761, 5.15121813406904
4.596794299443, 97.1326439116199, -20.558077008966, 5.13951925224149
4.60828628519161, 97.8629614957279, -20.5090831629002, 5.12727079072505
4.61980700090459, 98.5987701665827, -20.4579356483789, 5.11448391209473
4.63135651840685, 99.3401112103784, -20.4046787168833, 5.10116967922083
4.64293490970286, 100.087026223731, -20.3493562121451, 5.08733905303628
4.65454224697712, 100.83955711601, -20.2920115791706, 5.07300289479264
4.66617860259456, 101.597746111694, -20.2326878564442, 5.05817196411104
