# Chunk-averaged data for fix 3 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
1050 20 12000
  1 0.025 604.5 1900.33
  2 0.075 595.8 2010.92
  3 0.125 596.6 2000.79
  4 0.175 595.5 1966.1
  5 0.225 597.6 1985.72
  6 0.275 598.4 2023.66
  7 0.325 596.5 2059.53
  8 0.375 601.5 2033.68
  9 0.425 604.3 1950.46
  10 0.475 599.7 2081.52
  11 0.525 599.2 2044.88
  12 0.575 604.3 2002.56
  13 0.625 602.8 1985.13
  14 0.675 599.3 2024.7
  15 0.725 599.9 1968.64
  16 0.775 603.2 1948.78
  17 0.825 595.3 2026.17
  18 0.875 600.7 2005.4
  19 0.925 600.7 1969.63
  20 0.975 604.2 1942.63
2100 20 12000
  1 0.025 605 1954.29
  2 0.075 603.4 1997.23
  3 0.125 601.4 1975.55
  4 0.175 600.4 1978.42
  5 0.225 597.7 2001.82
  6 0.275 598.1 2015.48
  7 0.325 600.2 2033.2
  8 0.375 598.2 2026.28
  9 0.425 600.3 2045.64
  10 0.475 598.8 2057.95
  11 0.525 598.5 2032.16
  12 0.575 597 2024.7
  13 0.625 594.9 1946.18
  14 0.675 597.1 1976.93
  15 0.725 600 1974.31
  16 0.775 596 1974.52
  17 0.825 604.5 1973.56
  18 0.875 600.5 1971.14
  19 0.925 600.2 2007.19
  20 0.975 607.8 1933.55
3150 20 12000
  1 0.025 599.7 1941.22
  2 0.075 599.6 1918.73
  3 0.125 601.4 1939.87
  4 0.175 596.1 1931.29
  5 0.225 599 1958.17
  6 0.275 594.8 2047.67
  7 0.325 596.5 2071
  8 0.375 599.6 2081.26
  9 0.425 602.3 2037.31
  10 0.475 598.7 2111.45
  11 0.525 601.1 2086.38
  12 0.575 604.6 2008.69
  13 0.625 599 2068.1
  14 0.675 601 2022.78
  15 0.725 602.7 1964.45
  16 0.775 600.9 1992.41
  17 0.825 598.8 1997.29
  18 0.875 599.5 1968.2
  19 0.925 601 1920.2
  20 0.975 603.7 1955.43
4200 20 12000
  1 0.025 606.3 1900.41
  2 0.075 607.2 1900.4
  3 0.125 603.5 1890.12
  4 0.175 601.3 1975.24
  5 0.225 603.3 1953.09
  6 0.275 597.9 2020.34
  7 0.325 600 2011
  8 0.375 598 2059.74
  9 0.425 597.5 2093.27
  10 0.475 594.2 2123.45
  11 0.525 598.6 2030.95
  12 0.575 595 2067.48
  13 0.625 595.5 2002.56
  14 0.675 594.4 2028.5
  15 0.725 598.5 1992.28
  16 0.775 598 1996.35
  17 0.825 602.5 1944.49
  18 0.875 599.8 1983.7
  19 0.925 603.5 2027
  20 0.975 605 1935.61
5250 20 12000
  1 0.025 601.7 1887.01
  2 0.075 598.8 1906.4
  3 0.125 600.7 1890.27
  4 0.175 600.8 1905.02
  5 0.225 597.2 1966.82
  6 0.275 599 1997.87
  7 0.325 600.5 1985.06
  8 0.375 598.6 2088.05
  9 0.425 600.8 2102.89
  10 0.475 600.6 2154.62
  11 0.525 598.5 2085.52
  12 0.575 599.6 2077.95
  13 0.625 597.5 2068.33
  14 0.675 598.8 2018.36
  15 0.725 600 1990.63
  16 0.775 602 1946.24
  17 0.825 604.4 1985.69
  18 0.875 598.7 2006.44
  19 0.925 601.5 1938.9
  20 0.975 600.3 1915.92
6300 20 12000
  1 0.025 604.1 1882.14
  2 0.075 605.1 1903.93
  3 0.125 602 1963.86
  4 0.175 601.6 1916.72
  5 0.225 599.4 1966.78
  6 0.275 599.2 2028.63
  7 0.325 602.7 1999.67
  8 0.375 598.7 2110
  9 0.425 596 2103.3
  10 0.475 597.1 2117.76
  11 0.525 591.4 2176.96
  12 0.575 595.6 2072.76
  13 0.625 596.2 2009.62
  14 0.675 598.2 2019.59
  15 0.725 595.4 2059.92
  16 0.775 601.4 1888.6
  17 0.825 599.6 1998.95
  18 0.875 603.1 1947.79
  19 0.925 604.2 1948.82
  20 0.975 609 1884.57
7350 20 12000
  1 0.025 600.8 1879.79
  2 0.075 598.5 1903.36
  3 0.125 597.2 1928.36
  4 0.175 599.4 1973.69
  5 0.225 598.9 1941.13
  6 0.275 600.5 1996.82
  7 0.325 597.4 2029.46
  8 0.375 600.7 2063.85
  9 0.425 601.8 2135.18
  10 0.475 595.8 2136.43
  11 0.525 594.5 2231.26
  12 0.575 598.1 2123.05
  13 0.625 600.4 1986.7
  14 0.675 598.5 2038.5
  15 0.725 601.7 2007.9
  16 0.775 601.1 1903.59
  17 0.825 603.9 1963.23
  18 0.875 602.3 1951.71
  19 0.925 604.1 1947.27
  20 0.975 604.4 1824.31
8400 20 12000
  1 0.025 606.2 1900.97
  2 0.075 603.9 1934.15
  3 0.125 601.3 1899.5
  4 0.175 602.3 1949.94
  5 0.225 600.6 1962.28
  6 0.275 598.7 1978.15
  7 0.325 600.1 2070.41
  8 0.375 597.5 2060.52
  9 0.425 601.1 2062.43
  10 0.475 595.1 2126.95
  11 0.525 592.1 2224.6
  12 0.575 594.7 2086.91
  13 0.625 594.2 2056.42
  14 0.675 598.4 1985.07
  15 0.725 598.4 1994.42
  16 0.775 598.8 1921.82
  17 0.825 602.2 2011.6
  18 0.875 604.4 1918.93
  19 0.925 603.8 1922.42
  20 0.975 606.2 1858.73
9450 20 12000
  1 0.025 602.8 1822.78
  2 0.075 600.6 1890.81
  3 0.125 600.3 1918.26
  4 0.175 599.6 1918.13
  5 0.225 601.1 1927.13
  6 0.275 600.4 1975.25
  7 0.325 600.9 2008.08
  8 0.375 599.2 2074.73
  9 0.425 598.4 2183.67
  10 0.475 594.7 2201.19
  11 0.525 596.6 2191.04
  12 0.575 596.9 2181.19
  13 0.625 599.4 2009.4
  14 0.675 600.7 1950.21
  15 0.725 599.3 2014.71
  16 0.775 599.6 1947.22
  17 0.825 600.6 1976.6
  18 0.875 602.3 1982.96
  19 0.925 602.4 1887.94
  20 0.975 604.2 1875.19
10500 20 12000
  1 0.025 608.1 1822.69
  2 0.075 603.8 1889.11
  3 0.125 602 1924.5
  4 0.175 601.1 1938.86
  5 0.225 602.6 1921.8
  6 0.275 600.7 1960.44
  7 0.325 599.2 2065.79
  8 0.375 597.2 2053.4
  9 0.425 597.7 2211.02
  10 0.475 594.6 2138.58
  11 0.525 593.6 2194.2
  12 0.575 593.7 2139.72
  13 0.625 598.2 2020.61
  14 0.675 599.3 1979.16
  15 0.725 598.2 2006.5
  16 0.775 601.1 1944.21
  17 0.825 600.5 1963.66
  18 0.875 598.7 1957.28
  19 0.925 604.4 1925.63
  20 0.975 605.3 1868.43
11550 20 12000
  1 0.025 605 1826.54
  2 0.075 602.5 1896.78
  3 0.125 596.3 1871.82
  4 0.175 601.5 1904.14
  5 0.225 602.5 1995.9
  6 0.275 597.9 1994.8
  7 0.325 597.4 2045.02
  8 0.375 597.4 2109.21
  9 0.425 597.5 2117.45
  10 0.475 596.6 2146.79
  11 0.525 593.6 2294.96
  12 0.575 599.2 2076.05
  13 0.625 601 2003.55
  14 0.675 599.7 2009.67
  15 0.725 602.9 2001.98
  16 0.775 597.9 2016.25
  17 0.825 601.7 1966.36
  18 0.875 602.3 1976.4
  19 0.925 604.1 1903.22
  20 0.975 603 1811.14
12600 20 12000
  1 0.025 607.3 1786.17
  2 0.075 607.3 1853.17
  3 0.125 602.7 1958.06
  4 0.175 603.3 1894.64
  5 0.225 600.5 1988.62
  6 0.275 599.7 2044.44
  7 0.325 600.2 2016.24
  8 0.375 597.8 2071.42
  9 0.425 598.5 2093.2
  10 0.475 592.9 2248.32
  11 0.525 591.7 2227.66
  12 0.575 593.5 2092.27
  13 0.625 594.3 2016.65
  14 0.675 599.4 1970.15
  15 0.725 600.5 1924.07
  16 0.775 600.6 2027.02
  17 0.825 600.2 1966.54
  18 0.875 600.3 1963.37
  19 0.925 606.2 1896.76
  20 0.975 603.1 1817.27
13650 20 12000
  1 0.025 605.7 1758.78
  2 0.075 600 1855.89
  3 0.125 600.6 1902.04
  4 0.175 597.5 1947.03
  5 0.225 600.1 1986.93
  6 0.275 598.7 1964.98
  7 0.325 599.5 2085.78
  8 0.375 597.9 2041.54
  9 0.425 594.3 2171.7
  10 0.475 596.4 2165.41
  11 0.525 594.7 2220.57
  12 0.575 598.7 2054.13
  13 0.625 600.1 2114.87
  14 0.675 599.2 2061.97
  15 0.725 603.1 1936.61
  16 0.775 601.9 1952.54
  17 0.825 603.8 1961.55
  18 0.875 599.1 1982.15
  19 0.925 605.2 1892.28
  20 0.975 603.5 1826.8
14700 20 12000
  1 0.025 609.2 1799.85
  2 0.075 603.7 1883.89
