ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
4320
ITEM: BOX BOUNDS xy xz yz pp pp pp
-4.4910516552910451e-02 2.1635310516552991e+01 0.0000000000000000e+00
-4.3983473339697099e-02 2.1634383473339451e+01 0.0000000000000000e+00
-6.8894509785156544e-01 1.0372894509785168e+02 0.0000000000000000e+00
ITEM: ATOMS id type x y z c_peratom fx fy fz 
6 1 0.694399 0.780795 1.73699 -8.18642 0.721121 0.173002 -0.531156 
222 1 0.811923 0.789069 6.86297 -8.1859 -0.606586 1.39092 1.13503 
438 1 0.792516 0.955365 12.193 -7.87961 0.192453 -0.0963513 -0.488917 
42 1 0.813351 4.48503 1.5376 -7.75755 -0.348375 -0.286454 1.3233 
258 1 0.90205 4.57887 6.91789 -8.35837 -0.524538 -0.102289 -0.364767 
474 1 0.856746 4.59407 12.1212 -7.82689 0.25619 -0.553083 0.445079 
78 1 0.83072 8.08292 1.71119 -7.79029 -0.508085 0.181948 0.305042 
294 1 0.900134 7.99972 6.88306 -7.95722 -0.406258 0.960729 0.723343 
510 1 0.855618 8.21978 12.1252 -7.86234 -0.222514 -1.82785 0.851231 
12 1 4.46492 0.773559 1.60751 -7.49386 -0.298784 1.0916 -0.397247 
228 1 4.44005 0.801666 6.75106 -8.09916 -0.170196 0.939744 0.413104 
444 1 4.35021 1.02214 12.0116 -8.01025 0.279242 -1.45964 0.0615667 
48 1 4.42851 4.47168 1.63014 -7.67878 -0.392195 -0.522582 0.204972 
264 1 4.33367 4.51361 6.71272 -7.67043 0.240272 -1.5167 -0.255684 
480 1 4.42956 4.54557 11.9617 -7.8392 0.123491 -0.36418 0.0222799 
84 1 4.36181 8.0072 1.62224 -7.92875 0.529433 0.61761 0.718115 
300 1 4.57951 8.13096 6.81613 -8.10069 0.50105 0.742806 0.142856 
516 1 4.49432 8.03462 12.1215 -7.89444 0.596837 -0.299587 -0.283685 
18 1 8.03502 0.817 1.59288 -8.33073 0.0684724 0.244531 0.199871 
234 1 7.87988 0.904184 6.77112 -7.88107 0.483334 -1.00705 0.538021 
450 1 8.03864 0.889519 11.9679 -8.12564 -0.305242 -0.134432 -0.0578751 
54 1 8.12172 4.39309 1.46234 -7.51767 -0.339479 -0.951152 1.17363 
270 1 7.9999 4.49292 6.78558 -7.96842 0.449955 -0.164565 -0.42244 
