# Chunk-averaged data for fix 3 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
1050 20 18000
  1 0.025 898.8 496.321
  2 0.075 900 506.66
  3 0.125 902.6 503.405
  4 0.175 905.4 493.491
  5 0.225 902.3 512.723
  6 0.275 904.1 489.37
  7 0.325 902.1 497.605
  8 0.375 901.1 478.022
  9 0.425 899.9 500.548
  10 0.475 899.3 495.769
  11 0.525 898.5 508.78
  12 0.575 899.5 490.521
  13 0.625 897.4 507.521
  14 0.675 897.6 491.794
  15 0.725 899.3 498.626
  16 0.775 898.9 511.612
  17 0.825 898.3 505.581
  18 0.875 898.3 496.948
  19 0.925 899 477.554
  20 0.975 897.6 491.327
2100 20 18000
  1 0.025 900.8 478.601
  2 0.075 897.5 497.018
  3 0.125 899.6 498.126
  4 0.175 899.3 509.379
  5 0.225 902.7 505.506
  6 0.275 902.5 489.353
  7 0.325 900.6 493.827
  8 0.375 897.6 504.23
  9 0.425 897.2 502.754
  10 0.475 900.3 490.579
  11 0.525 899.1 500.751
  12 0.575 898.6 509.664
  13 0.625 895.9 502.303
  14 0.675 898.4 499.314
  15 0.725 899.3 482.921
  16 0.775 901.5 506.189
  17 0.825 905.5 490.944
  18 0.875 903.9 498.382
  19 0.925 902.1 483.415
  20 0.975 897.6 489.534
3150 20 18000
  1 0.025 899.7 483.858
  2 0.075 896.4 492.217
  3 0.125 893.9 496.659
  4 0.175 897.8 509.649
  5 0.225 899.1 487.784
  6 0.275 898.4 498.095
  7 0.325 896.4 492.073
  8 0.375 900 493.973
  9 0.425 898.3 522.464
  10 0.475 901.5 500.701
  11 0.525 902.9 522.657
  12 0.575 899.7 519.677
  13 0.625 903.9 513.938
  14 0.675 902.3 495.657
  15 0.725 898.3 484.828
  16 0.775 899.5 494.293
  17 0.825 901.7 492.593
  18 0.875 903.2 500.857
  19 0.925 904.6 480.738
  20 0.975 902.4 473.739
4200 20 18000
  1 0.025 904.3 493.248
  2 0.075 901.8 499.69
  3 0.125 904.2 500.155
  4 0.175 903.4 490.891
  5 0.225 903.4 497.78
  6 0.275 902.8 493.082
  7 0.325 899.1 508.685
  8 0.375 900.8 505.506
  9 0.425 897.5 501.178
  10 0.475 896.6 506.027
  11 0.525 897.3 530.74
  12 0.575 902.9 506.549
  13 0.625 897.5 498.383
  14 0.675 897.6 496.479
  15 0.725 894.1 485.088
  16 0.775 895.7 488.872
  17 0.825 897.1 481.597
  18 0.875 899.1 494.448
  19 0.925 900.3 485.197
  20 0.975 904.5 484.523
5250 20 18000
  1 0.025 902.1 480.521
  2 0.075 896.2 479.906
  3 0.125 897.9 503.636
  4 0.175 896.9 482.664
  5 0.225 898.8 499.071
  6 0.275 901 485.224
  7 0.325 900.1 502.503
  8 0.375 898.6 503.742
  9 0.425 895.3 517.39
  10 0.475 898 503.434
  11 0.525 897.5 519.508
  12 0.575 899.4 523.224
  13 0.625 901.5 521.634
  14 0.675 904.6 495.897
  15 0.725 903.8 483.664
  16 0.775 902.2 489.944
  17 0.825 901.9 491.449
  18 0.875 902 487.402
  19 0.925 899.8 492.267
  20 0.975 902.4 478.083
6300 20 18000
  1 0.025 899.6 477.52
  2 0.075 900.6 481.512
  3 0.125 900.2 485.685
  4 0.175 895.8 512.671
  5 0.225 901.3 488.262
  6 0.275 900.2 503.367
  7 0.325 903.2 501.82
  8 0.375 902.4 505.792
  9 0.425 898.8 504.419
  10 0.475 897 528.19
  11 0.525 896.2 517.733
  12 0.575 897.1 504.546
  13 0.625 899.1 500.384
  14 0.675 902.2 485.011
  15 0.725 903.9 494.629
  16 0.775 900.1 505.187
  17 0.825 902.8 493.802
  18 0.875 897.4 505.964
  19 0.925 901.9 479.178
  20 0.975 900.2 479.777
7350 20 18000
  1 0.025 901.7 480.723
  2 0.075 906.3 484.16
  3 0.125 903.5 482.064
  4 0.175 902.8 482.456
  5 0.225 898 505.957
  6 0.275 901.3 499.546
