ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
8640
ITEM: BOX BOUNDS xy xz yz pp pp pp
-1.2133912711598960e-01 2.1711739127115706e+01 0.0000000000000000e+00
-9.5172080504410062e-02 2.1685572080505004e+01 0.0000000000000000e+00
-2.1139311072189173e+00 2.0819393110722007e+02 0.0000000000000000e+00
ITEM: ATOMS id type x y z c_peratom fx fy fz 
6 1 1.20281 0.528122 0.668841 -7.97079 -1.19366 -1.04774 0.176498 
222 1 0.354602 0.603589 6.00653 -7.95762 0.255179 -0.512704 1.48464 
3 1 1.91364 2.47695 -2.01051 -8.06412 -0.151316 -0.817175 -0.47667 
42 1 0.533543 4.67293 1.61065 -7.99056 -0.513424 -0.339184 -0.771246 
258 1 0.544443 4.04316 6.71566 -8.09767 0.0363681 0.648657 -0.363445 
474 1 0.884324 3.86114 12.0711 -8.69664 0.111593 -0.058394 2.21588 
78 1 1.17269 7.57454 0.850413 -8.88273 -2.82195 1.45012 -2.72391 
294 1 0.664108 8.02845 6.13277 -7.057 -1.23297 -0.318912 -1.44636 
510 1 0.0667575 7.99675 11.2608 -8.11449 0.408645 0.865314 -0.227188 
114 1 0.394074 12.047 1.54128 -8.36541 -0.0907089 0.548887 -0.87828 
330 1 0.808436 11.7482 6.82213 -7.90769 -0.449954 -2.06394 0.166728 
546 1 0.744146 11.139 12.272 -8.52503 -0.733735 1.03266 -0.345362 
150 1 1.01044 14.9586 0.336011 -7.87457 -0.466587 1.00712 1.91392 
366 1 0.627367 15.2295 6.01239 -7.70489 -0.976485 -0.781206 0.714596 
8579 1 3.3567 14.8821 -1.03489 -8.3946 0.285056 -0.471824 -2.63561 
186 1 0.563671 19.2788 1.69078 -7.36522 -1.44311 0.643728 -1.55136 
402 1 0.731266 18.6929 6.65116 -8.10585 -1.19824 -0.999146 -0.536881 
618 1 0.811241 18.5347 12.1303 -8.32019 0.718264 0.171272 -0.869572 
12 1 4.19966 1.20836 1.55241 -7.40684 0.22823 -0.415223 0.863559 
228 1 4.37724 0.478232 6.71853 -9.08193 -0.507836 0.844552 -1.21738 
444 1 4.38315 0.404093 11.9409 -8.55214 -0.289253 -0.893853 -0.389114 
48 1 4.78539 3.91616 0.767156 -7.61205 0.0707402 0.853599 -1.31398 
264 1 4.06361 4.4414 5.99418 -8.09616 -0.413313 -1.66602 0.0500663 
480 1 3.79033 4.43252 11.466 -8.48474 0.238933 0.429546 -1.26234 
84 1 4.33161 8.23364 1.51777 -7.50361 -2.26011 0.52843 -0.845465 
300 1 4.27014 7.9336 6.78831 -7.94023 0.165687 -0.0972641 -1.5019 
516 1 4.30771 7.56065 12.2744 -8.26435 1.63095 -1.49261 -1.18374 
120 1 4.56656 11.3889 0.551321 -7.97251 1.10506 0.00255844 0.191635 
336 1 4.10818 11.5556 6.02833 -7.6853 1.01519 -0.455292 0.43576 
552 1 3.77198 11.7486 11.3049 -8.16394 -1.01428 1.6697 -0.375027 
156 1 3.84622 15.6062 1.30876 -7.95603 1.94755 -0.295877 1.31382 
372 1 4.59221 14.9804 6.58015 -7.24783 -1.57402 1.56435 -0.255304 
588 1 4.52759 15.1341 12.1973 -8.69464 -1.15517 -3.00636 -1.22007 
192 1 4.85689 18.5834 0.34215 -8.22968 -0.91212 -0.0597737 -0.367418 
408 1 4.04255 18.7241 5.93412 -7.56071 -0.370645 -0.200529 0.723186 
624 1 3.76021 18.9472 11.248 -7.97067 -0.865401 0.734366 0.436176 
18 1 8.27522 0.366278 0.635581 -8.18648 -0.0633976 -0.103893 -0.161672 
234 1 7.6037 0.582455 6.12445 -7.70085 -1.48607 0.0913384 -0.252463 
450 1 7.37229 0.78608 11.1849 -7.8513 0.537971 -1.59986 0.39615 
54 1 7.54101 4.90681 1.5575 -7.54045 1.98616 -1.31658 -0.978737 
270 1 8.11829 4.2303 6.66379 -8.33385 -0.36634 1.03073 -1.37342 
486 1 8.07236 3.96924 12.3699 -7.70406 0.608295 1.00832 -1.08642 
90 1 8.2748 7.86981 0.812003 -8.1395 0.0714847 -0.84457 -1.20102 
306 1 7.6999 7.89843 5.86529 -7.47166 0.699764 -0.0923798 0.51265 
522 1 7.18919 8.23314 11.0176 -7.33466 0.279987 -0.225987 1.28135 
126 1 7.72156 12.0232 1.3521 -7.99533 1.34029 0.0410032 1.81921 
342 1 8.02517 11.6177 6.80113 -8.24507 0.870655 -0.714225 -1.90974 
558 1 7.84547 11.2029 12.0114 -7.95848 0.822504 -0.561988 1.40264 
162 1 8.24189 14.885 0.654986 -8.3835 0.529125 2.61334 0.839107 
378 1 7.67622 14.9722 6.37449 -6.88082 0.515684 0.908021 -1.86755 
594 1 7.33089 15.2547 11.348 -8.39804 1.53953 0.296166 -2.58148 
198 1 7.59323 19.2763 1.4999 -7.99218 0.889941 -0.792807 -0.798639 
414 1 8.08142 18.74 6.72848 -7.47421 -0.906944 0.273451 0.748452 
630 1 8.17824 18.3434 12.1218 -7.75861 0.020845 -0.652326 -0.638239 
5 1 0.465803 21.6655 3.36392 -7.64242 -1.49063 -0.449036 0.0988191 
221 1 0.733661 1.81742 8.52014 -7.90519 0.839168 -2.01067 -0.517581 
437 1 0.809161 1.75312 13.9423 -8.07043 0.987114 -0.0458713 -1.64147 
591 1 10.6674 17.2418 8.64507 -8.53673 -0.444766 -0.776464 1.0425 
257 1 1.4614 4.31124 9.6545 -7.92839 1.53655 1.61627 -1.7322 
473 1 1.51312 4.56033 15.0378 -8.70939 0.309151 -2.96076 -0.93267 
77 1 0.508404 6.84665 3.39301 -7.73518 0.441152 2.03603 -1.17201 
293 1 0.647854 8.76408 8.52327 -7.6174 0.441532 0.924341 1.00495 
509 1 1.01507 8.87344 13.7059 -7.95974 -2.75128 0.09 0.642388 
