# Chunk-averaged data for fix 3 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
1050 20 6000
  1 0.025 295.8 2466.35
  2 0.075 298 2383.45
  3 0.125 310.5 2462.12
  4 0.175 293.8 2494.33
  5 0.225 307.7 2488.47
  6 0.275 296.7 2400.12
  7 0.325 302.4 2428.43
  8 0.375 295.7 2569.23
  9 0.425 301.1 2493
  10 0.475 295.7 2497.47
  11 0.525 313.1 2524.4
  12 0.575 302.3 2509.77
  13 0.625 295.8 2611.1
  14 0.675 300.1 2628.6
  15 0.725 293.3 2561.31
  16 0.775 297.4 2470.55
  17 0.825 302.4 2479.75
  18 0.875 301.8 2509.94
  19 0.925 300.4 2480.77
  20 0.975 296 2510.37
2100 20 6000
  1 0.025 296.6 2353.46
  2 0.075 296.8 2406.73
  3 0.125 307.8 2489.18
  4 0.175 294.6 2424.91
  5 0.225 310.1 2467.21
  6 0.275 297.7 2571.6
  7 0.325 300.3 2484.02
  8 0.375 300.3 2541.57
  9 0.425 302.1 2566.76
  10 0.475 292 2592.11
  11 0.525 306.4 2630.52
  12 0.575 303.8 2557.62
  13 0.625 294.4 2583.67
  14 0.675 303.7 2492.1
  15 0.725 294 2439.35
  16 0.775 297.3 2560.87
  17 0.825 305.4 2521.62
  18 0.875 300.4 2538.85
  19 0.925 293.6 2494.42
  20 0.975 302.7 2473.43
3150 20 6000
  1 0.025 300.3 2348.73
  2 0.075 297.4 2439.6
  3 0.125 303.2 2493.48
  4 0.175 301.2 2401.5
  5 0.225 302.1 2465.58
  6 0.275 300.5 2436.61
  7 0.325 303 2429.12
  8 0.375 300.9 2436.66
  9 0.425 298.6 2586.02
  10 0.475 292.1 2660.07
  11 0.525 309.6 2624.15
  12 0.575 305 2716.82
  13 0.625 295.3 2624.03
  14 0.675 299.7 2551.93
  15 0.725 291.8 2490.87
  16 0.775 298.9 2644.99
  17 0.825 305.2 2474.57
  18 0.875 302.9 2424.98
  19 0.925 295.1 2452.82
  20 0.975 297.2 2385.59
4200 20 6000
  1 0.025 297.6 2376.02
  2 0.075 301.8 2385.03
  3 0.125 301.3 2353.56
  4 0.175 299.1 2333.94
  5 0.225 305.6 2476.04
  6 0.275 303.6 2458.93
  7 0.325 300.9 2447.83
  8 0.375 294 2496.38
  9 0.425 302.9 2602.58
  10 0.475 296.8 2570.14
  11 0.525 305.5 2618.93
  12 0.575 304.6 2618.48
  13 0.625 295.6 2710.98
  14 0.675 295.1 2679.78
  15 0.725 298.2 2457.57
  16 0.775 296.7 2510.51
  17 0.825 304.3 2442.98
  18 0.875 299.1 2561.33
  19 0.925 299.4 2464.86
  20 0.975 297.9 2426.11
5250 20 6000
  1 0.025 297 2357.81
  2 0.075 298.5 2324.16
  3 0.125 300.5 2456.28
  4 0.175 301.5 2431.87
  5 0.225 306.1 2478.01
  6 0.275 301.8 2492.6
  7 0.325 296.5 2401.76
  8 0.375 300.8 2533.87
  9 0.425 303.1 2558.35
  10 0.475 296.1 2605.29
  11 0.525 304 2684.82
  12 0.575 309.2 2609.02
  13 0.625 296.9 2487
  14 0.675 294.4 2571.01
  15 0.725 302.6 2531.13
  16 0.775 294.3 2516.16
  17 0.825 300.7 2564.98
  18 0.875 302.8 2458.57
  19 0.925 293.1 2337.4
  20 0.975 300.1 2413.84
6300 20 6000
  1 0.025 297.9 2307.61
  2 0.075 295.4 2301.12
  3 0.125 304.5 2508.12
  4 0.175 296.3 2425.73
  5 0.225 307.5 2413.62
  6 0.275 300.4 2598.32
  7 0.325 296.2 2526.37
