5.33E-14,0.42182024
0.000336475,0.42182025
0.000672949,0.42182027
0.001009424,0.42182029
0.001345898,0.4218203
0.001682373,0.42182032
0.002018847,0.42182034
0.002355322,0.42182035
0.002691796,0.42182037
0.003028271,0.42182039
0.003364746,0.4218204
0.00370122,0.42182045
0.004037695,0.42182049
0.004374169,0.42182054
0.004710644,0.42182058
0.005047119,0.42182063
0.005383593,0.42182067
0.005720068,0.42182071
0.006056542,0.42182076
0.006393016,0.4218208
0.006729491,0.42182085
0.007065965,0.42182088
0.00740244,0.42182091
0.007738915,0.42182094
0.008075389,0.42182097
0.008411864,0.421821
0.008748338,0.42182103
0.009084813,0.42182106
0.009421288,0.42182109
0.009757762,0.42182113
0.010094237,0.42182116
0.010430711,0.42182104
0.010767185,0.42182093
0.011103661,0.42182081
0.011440135,0.42182069
0.011776609,0.42182058
0.012113084,0.42182046
0.012449559,0.42182035
0.012786033,0.42182023
0.013122507,0.42182012
0.013458982,0.42182
0.013795457,0.42181951
0.014131931,0.42181902
0.014468406,0.42181853
0.01480488,0.42181804
0.015141355,0.42181755
0.01547783,0.42181706
0.015814304,0.42181657
0.016150778,0.42181607
0.016487253,0.42181558
0.016823728,0.42181509
0.017160202,0.42181415
0.017496676,0.42181321
0.01783315,0.42181227
0.018169627,0.42181134
0.018506101,0.4218104
0.018842575,0.42180946
0.019179049,0.42180852
0.019515523,0.42180758
0.019851998,0.42180664
0.020188474,0.4218057
0.020524948,0.42180518
0.020861422,0.42180466
0.021197897,0.42180414
0.021534371,0.42180362
0.021870845,0.42180309
0.022207321,0.42180257
0.022543796,0.42180205
0.02288027,0.42180153
0.023216744,0.42180101
0.023553218,0.42180049
0.023889692,0.42180337
0.024226168,0.42180625
0.024562642,0.42180914
0.024899116,0.42181202
0.02523559,0.4218149
0.025572064,0.42181778
0.025908538,0.42182067
0.026245012,0.42182355
0.026581488,0.42182643
0.026917962,0.42182931
0.027254435,0.42184055
0.027590907,0.42185178
0.027927379,0.42186302
0.028263851,0.42187426
0.028600325,0.42188549
0.028936797,0.42189673
0.02927327,0.42190797
0.029609742,0.4219192
0.029946214,0.42193044
0.030282686,0.42194168
0.030619158,0.42196215
0.030955627,0.42198262
0.031292097,0.42200309
0.031628567,0.42202356
0.031965036,0.42204402
0.032301506,0.42206449
0.032637977,0.42208496
