# Chunk-averaged data for fix 3 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
1050 20 3600
  1 0.025 180 492.842
  2 0.075 180 501.752
  3 0.125 180 502.298
  4 0.175 180 492.621
  5 0.225 180 487.172
  6 0.275 180 496.737
  7 0.325 180 494.183
  8 0.375 180 489.908
  9 0.425 180 503.482
  10 0.475 180 486.602
  11 0.525 180 502.381
  12 0.575 180 517.178
  13 0.625 180 493.106
  14 0.675 180 526.551
  15 0.725 180 491.683
  16 0.775 180 508.795
  17 0.825 180 502.904
  18 0.875 180 486.539
  19 0.925 180 491.551
  20 0.975 180 489.132
2100 20 3600
  1 0.025 180 491.681
  2 0.075 180 494.316
  3 0.125 180 504.733
  4 0.175 180 531.226
  5 0.225 180 495.57
  6 0.275 180 480.506
  7 0.325 180 497.695
  8 0.375 180 490.251
  9 0.425 180 487.552
  10 0.475 180 496.443
  11 0.525 180 492.063
  12 0.575 180 532.652
  13 0.625 180 520.205
  14 0.675 180 505.424
  15 0.725 180 477.857
  16 0.775 180 493.633
  17 0.825 180 495.842
  18 0.875 180 484.42
  19 0.925 180 511.524
  20 0.975 180 504.726
3150 20 3600
  1 0.025 180 499.363
  2 0.075 180 476.53
  3 0.125 180 509.443
  4 0.175 180 473.405
  5 0.225 180 472.102
  6 0.275 180 488.274
  7 0.325 180 486.231
  8 0.375 180 489.322
  9 0.425 180 501.179
  10 0.475 180 521.418
  11 0.525 180 511.691
  12 0.575 180 519.608
  13 0.625 180 479.786
  14 0.675 180 489.259
  15 0.725 180 494.229
  16 0.775 180 487.78
  17 0.825 180 489.262
  18 0.875 180 500.166
  19 0.925 180 484.846
  20 0.975 180 514.209
4200 20 3600
  1 0.025 180 494.314
  2 0.075 180 479.26
  3 0.125 180 472.068
  4 0.175 180 496.071
  5 0.225 180 489.567
  6 0.275 180 486.805
  7 0.325 180 498.511
  8 0.375 180 485.495
  9 0.425 180 484.565
  10 0.475 180 484.382
  11 0.525 180 500.531
  12 0.575 180 514.605
  13 0.625 180 505.372
  14 0.675 180 497.729
  15 0.725 180 488.285
  16 0.775 180 508.2
  17 0.825 180 495.697
  18 0.875 180 492.147
  19 0.925 180 513.522
  20 0.975 180 487.214
5250 20 3600
  1 0.025 180 483.503
  2 0.075 180 501.699
  3 0.125 180 496.805
  4 0.175 180 504.116
  5 0.225 180 481.799
  6 0.275 180 510.539
  7 0.325 180 495.087
  8 0.375 180 489.23
  9 0.425 180 487.851
  10 0.475 180 516.821
  11 0.525 180 512.504
  12 0.575 180 494.905
  13 0.625 180 523.087
  14 0.675 180 503.567
  15 0.725 180 506.04
  16 0.775 180 494.15
  17 0.825 180 496.638
  18 0.875 180 476.629
  19 0.925 180 485.974
  20 0.975 180 510.278
6300 20 3600
  1 0.025 180 488.884
  2 0.075 180 480.983
  3 0.125 180 498.323
  4 0.175 180 495.99
  5 0.225 180 495.086
  6 0.275 180 474.131
  7 0.325 180 477.265
  8 0.375 180 483.843
  9 0.425 180 507.369
  10 0.475 180 498.128
  11 0.525 180 521.806
  12 0.575 180 501.639
  13 0.625 180 517.021
  14 0.675 180 502.874
  15 0.725 180 514.363
  16 0.775 180 497.395
  17 0.825 180 509.995
  18 0.875 180 494.844
  19 0.925 180 480.822
  20 0.975 180 495.098
7350 20 3600
  1 0.025 180 502.994
  2 0.075 180 489.736
  3 0.125 180 497.569
  4 0.175 180 497.268
  5 0.225 180 512.631
  6 0.275 180 483.271
  7 0.325 180 485.292
  8 0.375 180 494.316
  9 0.425 180 493.77
  10 0.475 180 496.463
  11 0.525 180 497.779
  12 0.575 180 503.113
  13 0.625 180 481.011
  14 0.675 180 498.505
  15 0.725 180 520.21
  16 0.775 180 497.402
  17 0.825 180 480.33
  18 0.875 180 495.563
  19 0.925 180 499.684
  20 0.975 180 511.942
8400 20 3600
  1 0.025 180 500.538
  2 0.075 180 489.472
  3 0.125 180 492.29
  4 0.175 180 506.849
  5 0.225 180 504.273
  6 0.275 180 501.544
  7 0.325 180 497.811
  8 0.375 180 495.101
  9 0.425 180 494.188
  10 0.475 180 511.982
  11 0.525 180 515.518
  12 0.575 180 505.424
  13 0.625 180 486.851
  14 0.675 180 473.585
  15 0.725 180 491.166
  16 0.775 180 503.605
  17 0.825 180 468.449
  18 0.875 180 489.284
  19 0.925 180 500.61
  20 0.975 180 494.146
9450 20 3600
  1 0.025 180 471.242
  2 0.075 180 481.879
  3 0.125 180 485.933
  4 0.175 180 479.645
  5 0.225 180 499.19
  6 0.275 180 509.189
  7 0.325 180 549.92
  8 0.375 180 529.304
  9 0.425 180 490.859
  10 0.475 180 494.487
  11 0.525 180 513.9
  12 0.575 180 499.666
  13 0.625 180 483.599
  14 0.675 180 495.885
  15 0.725 180 491.213
  16 0.775 180 500.261
  17 0.825 180 484.963
  18 0.875 180 485.903
  19 0.925 180 474.53
  20 0.975 180 488.942
10500 20 3600
  1 0.025 180 464.763
  2 0.075 180 494.041
  3 0.125 180 478.811
  4 0.175 180 481.045
  5 0.225 180 502.538
  6 0.275 180 498.421
  7 0.325 180 514.26
  8 0.375 180 497.842
  9 0.425 180 490.882
  10 0.475 180 496.117
  11 0.525 180 487.627
  12 0.575 180 507.327
  13 0.625 180 498.105
  14 0.675 180 520.013
  15 0.725 180 501.774
