ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
3600
ITEM: BOX BOUNDS xy xz yz pp pp pp
-3.0919078481365858e-01 7.2277190784815218e+01 0.0000000000000000e+00
-1.1380640881568915e-01 2.1704206408815693e+01 0.0000000000000000e+00
-2.7984093354046280e-01 2.6039840933540411e+01 0.0000000000000000e+00
ITEM: ATOMS id type x y z c_peratom fx fy fz 
6 1 0.56922 0.926269 1.95893 -8.49672 0.915755 1.27911 0.632664 
726 1 0.567449 0.856874 7.2861 -7.98116 -0.298697 0.138737 -0.510886 
743 1 11.5773 0.596298 9.98551 -7.46972 -0.189522 -0.0258793 -0.789604 
126 1 0.548751 4.57642 1.76173 -7.91508 -0.0989691 -1.33176 1.16296 
846 1 0.480152 4.34753 7.09689 -7.67343 -0.795283 0.0659153 0.547696 
260 2 11.4701 9.78868 1.10965 -29.6674 -0.264003 1.52156 -0.317884 
246 1 1.0276 8.04011 1.87763 -7.56283 -1.25625 0.162261 -1.0622 
966 1 0.478112 8.22071 7.25531 -8.58547 -0.0940949 0.192902 1.5091 
860 2 11.4497 6.40739 6.33074 -28.9057 0.0926223 -1.69237 0.643642 
12 1 4.38091 1.01107 2.08813 -7.91333 -0.98066 -1.23046 -0.812659 
732 1 4.23952 0.732729 7.40567 -7.4701 -0.921648 -1.85344 -0.535379 
255 1 9.79676 10.198 0.0788397 -7.3083 -2.79477 -1.71535 1.56535 
132 1 4.22102 4.58543 2.11487 -7.65834 1.17337 -0.888606 0.503349 
852 1 4.19795 4.54917 7.42724 -7.6021 -0.122952 -0.746132 -0.900118 
1452 1 3.92265 0.839276 12.794 -7.66536 1.83995 -1.16631 -1.63591 
252 1 4.09169 8.13201 2.05565 -7.62679 0.846762 -0.548954 1.69425 
972 1 4.12563 7.85198 7.2892 -8.44817 0.0242267 2.51657 -0.714672 
15 1 9.44801 2.7507 0.29602 -7.54412 1.5901 -1.32354 -1.33367 
18 1 7.74342 0.734245 2.11467 -7.61231 1.58636 1.10148 -0.362549 
738 1 7.8643 0.776907 7.27077 -8.14269 0.490573 0.332304 0.191015 
864 1 11.4391 4.61897 7.28558 -7.95355 -0.185898 -0.659986 1.19728 
138 1 7.9994 4.63572 2.36227 -7.78911 -0.934602 0.0415479 -0.0593532 
858 1 7.7793 4.06938 7.2992 -8.05015 0.595995 1.5676 1.90905 
9 1 6.02228 2.73716 0.339816 -7.27682 -0.183423 0.307331 -0.202121 
258 1 7.89485 8.11162 2.01991 -7.73216 1.09076 -0.959512 0.721804 
978 1 7.83707 7.80025 7.25595 -8.09048 -1.10382 1.44794 0.277655 
1686 1 0.76304 8.208 12.7134 -8.06392 0.939143 -2.2046 -0.756457 
140 2 11.3575 6.10748 1.35047 -28.1549 0.723386 1.21731 -1.90504 
744 1 11.5221 1.039 7.30874 -7.38789 1.11378 -3.3286 0.363484 
256 1 9.78199 9.81517 2.89936 -7.41069 -0.917083 -0.182419 0.421246 
980 2 11.546 9.78928 6.54958 -28.7401 -0.72476 -0.318365 -1.04745 
243 1 2.57788 9.99027 0.0222892 -7.5466 -0.770512 -0.45596 1.59484 
1460 2 11.4778 2.62775 11.7802 -29.6486 -0.819541 0.207644 -0.177115 
856 1 9.46379 6.045 7.98155 -7.91669 0.0451579 0.519267 -0.285381 
143 1 11.503 4.50833 4.81848 -8.22517 -0.897253 0.106369 -0.899061 
740 2 11.4702 2.71426 6.40525 -29.0477 0.580964 0.270141 0.22978 
5 1 0.438151 0.785856 4.69451 -8.18032 -0.321034 -0.325 -0.360811 
725 1 0.721582 0.890382 9.81474 -6.75808 -0.555152 -0.183649 0.334898 
