# Chunk-averaged data for fix 3 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
1050 20 18000
  1 0.025 915.6 1490.57
  2 0.075 914.7 1497.51
  3 0.125 894.1 1469.21
  4 0.175 909 1527.15
  5 0.225 907.8 1474.36
  6 0.275 902.1 1503.14
  7 0.325 899.9 1510.23
  8 0.375 896.6 1482.99
  9 0.425 895.7 1501.82
  10 0.475 898.4 1484.72
  11 0.525 883.4 1550.42
  12 0.575 892.8 1513.35
  13 0.625 891.6 1484.32
  14 0.675 901.7 1473.76
  15 0.725 896.7 1531.14
  16 0.775 897.9 1444.18
  17 0.825 896.8 1479.73
  18 0.875 902 1483.39
  19 0.925 900 1470.94
  20 0.975 903.2 1499.57
2100 20 18000
  1 0.025 907.3 1433.8
  2 0.075 902.9 1479.05
  3 0.125 888 1462.15
  4 0.175 900.3 1466.57
  5 0.225 908.6 1462
  6 0.275 905.2 1527.29
  7 0.325 902.7 1465.23
  8 0.375 889.7 1501.43
  9 0.425 901.2 1495.06
  10 0.475 905.5 1515.09
  11 0.525 894.1 1572.48
  12 0.575 905.7 1529.57
  13 0.625 904.3 1500.46
  14 0.675 905.5 1495.6
  15 0.725 900.5 1520.32
  16 0.775 897.5 1479.73
  17 0.825 891.4 1454
  18 0.875 902.1 1437.47
  19 0.925 891.7 1489.26
  20 0.975 895.8 1448.22
3150 20 18000
  1 0.025 912.3 1462.32
  2 0.075 905.8 1472.41
  3 0.125 893.6 1442.33
  4 0.175 907.6 1489.32
  5 0.225 904.8 1463.2
  6 0.275 900 1541.73
  7 0.325 899.7 1508.88
  8 0.375 891.4 1491.84
  9 0.425 891.6 1475.11
  10 0.475 897.2 1494.41
  11 0.525 881.9 1572.66
  12 0.575 895.9 1539.95
  13 0.625 897.4 1508.2
  14 0.675 900.1 1507.39
  15 0.725 901.9 1463.03
  16 0.775 900.3 1485.56
  17 0.825 900.6 1476.43
  18 0.875 911.5 1479.8
  19 0.925 899.2 1505.09
  20 0.975 907.2 1462.96
4200 20 18000
  1 0.025 903 1444.22
  2 0.075 902.1 1439.27
  3 0.125 895.1 1413.14
  4 0.175 908.5 1514.87
  5 0.225 916.6 1493.29
  6 0.275 909.8 1513.45
  7 0.325 904.6 1500.32
  8 0.375 897.3 1525.5
  9 0.425 899.9 1517.48
  10 0.475 901.1 1503.31
  11 0.525 891.6 1540.22
  12 0.575 893.4 1542.62
  13 0.625 890.4 1503.69
  14 0.675 897.4 1508.47
  15 0.725 899 1472.02
  16 0.775 902.3 1475.91
  17 0.825 892.7 1501.61
  18 0.875 905.1 1458.64
  19 0.925 892 1441.54
  20 0.975 898.1 1424.06
5250 20 18000
  1 0.025 907.3 1434.26
  2 0.075 900.9 1410.92
  3 0.125 887.3 1437.77
  4 0.175 901.6 1447.33
  5 0.225 906.4 1484.52
  6 0.275 901.8 1500.86
  7 0.325 897.7 1527.28
  8 0.375 890.4 1523.08
  9 0.425 896.4 1522.79
